session_id,num_questions,mode,seed,start_index,question_number_in_session,question_index_in_dataset,question,model_answer,ground_truth_aliases,is_correct,processing_time,inference_time,local_total_time,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,energy_joules_estimate
20260630_114201,100,random,44,,30,3529,"""What latin phrase means """"unaccompanied"""" when applied to music?""","""a capella""","[""Acappella"", ""Acapella"", ""A'cappella"", ""A cappela"", ""A Cappella"", ""A-capella"", ""Contemporary a cappella"", ""A-Capela"", ""A capella"", ""Capella music"", ""Recorded A Cappella Review Board"", ""ACappela"", ""A Cappela"", ""Arcapella"", ""A-capela"", ""Accapella"", ""A Capella"", ""Acappela"", ""A cappellas"", ""A capela"", ""A-cappella"", ""A-Cappella"", ""A-Cappela"", ""In the church style"", ""ACappella"", ""A'capella"", ""ACapella"", ""Unaccompanied"", ""A cappella"", ""A-Capella"", ""A-cappela""]",True,0.0445,0.815,0.8594,7581.0,32607.0,174.77,142.4302
20260630_114201,100,random,44,,31,9493,Carbon dioxide in solid form is called what?,Dry ice,"[""Cardice"", ""Dry-ice"", ""Dryice"", ""Dry ice"", ""Card ice"", ""Carbon dioxide ice"", ""Dry Ice""]",True,0.0317,0.813,0.8446,7581.0,32607.0,173.6,141.1317
20260630_114201,100,random,44,,32,1146,What colour jumper does fictional character Rupert the Bear wear?,Blue.,"[""Red (colour)"", ""Rgb(255, 0, 0)"", ""Incarnadining"", ""Rauður"", ""Incarnadine"", ""Red (political adjective)"", ""FF0000"", ""Red Movement"", ""Red"", ""Red (Colour)"", ""Reddeners"", ""Reddest"", ""Reddened"", ""Redishly"", ""Firebrick red"", ""Reddens"", ""Reddener"", ""Color red"", ""Reddishness"", ""Redly"", ""Aztec red"", ""Red (color)"", ""(255, 0, 0)"", ""Raudur"", ""Color/red"", ""Redest"", ""Redishness"", ""Incarnadined"", ""Incarnadines"", ""Reddishly"", ""List of terms associated with the color red"", ""Redness""]",False,0.0319,0.8147,0.8466,7581.0,32607.0,173.56,141.3994
20260630_114201,100,random,44,,33,11290,Which US actor played the title role in the television police drama ‘T J Hooker’?,William Shatner,"[""Gloria Rabinowitz"", ""Star Trek (Shatnerverse Novels)"", ""Shatastic"", ""William Shatner"", ""A Twist in the Tale (1998 TV series)"", ""Shatneresque"", ""The Shat"", ""Bill Shatner"", ""Shatnerian"", ""Nerine Kidd"", ""The Shatters"", ""Gloria Rand"", ""Willem shatner"", ""William Alan Shatner"", ""Shatner, William"", ""Will Shatner"", ""Shatnernator"", ""William Shatner SciFi DVD of the Month Club""]",True,0.042,0.8084,0.8504,7581.0,32607.0,174.37,140.9684
20260630_114201,100,random,44,,34,12644,What animated character does Gene Kelly dance with in the film Anchors Aweigh?,The mermaid,"[""Jerry Mouse"", ""Jerry (Tom and Jerry)""]",False,0.0374,0.8189,0.8563,7581.0,32607.0,173.34,141.9407
20260630_114201,100,random,44,,35,3139,"US veterinary pathologist Daniel Salmon (1850-1914) oversaw the discovery of what, named eponymously?",Salmonellosis,"[""Soul manela"", ""Soulmanila"", ""Salmanilla"", ""Salmonilla"", ""Salmonella Panama"", ""Sourmanila"", ""Soul manilla"", ""Salmanila"", ""Solmanilla"", ""Saulmanella"", ""Sour manella"", ""Samonella"", ""Saulmanela"", ""Sal manela"", ""Sourmanilla"", ""Saurmanilla"", ""Soul manila"", ""Saul manella"", ""Sol manella"", ""Salmanela"", ""Saulmanilla"", ""Salmonella"", ""Solmanila"", ""Sourmanela"", ""Soulmanela"", ""Soulmanella"", ""Sourmanella"", ""Sal manella"", ""Saul manela"", ""Saurmanila"", ""Sour manilla"", ""Saulmanila"", ""Sol manela"", ""Solmanella"", ""Salmonella tryphimurium"", ""Solmanela"", ""Saur manila"", ""Saul manila"", ""Saurmanela"", ""Salmanella"", ""Salmonela"", ""Salmonella phages"", ""Saur manella"", ""Soulmanilla"", ""Sour manila"", ""Sal manilla"", ""Sal manila"", ""Saur manela"", ""Salmonellae"", ""Saur manilla"", ""Saul manilla"", ""Sour manela"", ""Sol manilla"", ""Saurmanella"", ""Soul manella""]",False,0.0379,0.8247,0.8626,7581.0,32607.0,173.96,143.4665
20260630_114201,100,random,44,,36,15639,"Which popular dessert was invented at the Hungry Monk in Alfriston, Sussex?",Sticky Toffee Pudding,"[""SUSSEX POND""]",False,0.0455,0.8164,0.8619,7581.0,32607.0,174.03,142.0738
20260630_114201,100,random,44,,37,15601,In which book of the bible is the story of Noah's Ark?,Genesis,"[""Génesis"", ""Genesis (Album)"", ""Genesis (song)"", ""Genisis"", ""Genesis (album)"", ""Book of Genesis (disambiguation)"", ""Genesis (film)"", ""Genesis"", ""Genesis (disambiguation)""]",True,0.0359,0.8155,0.8514,7581.0,32607.0,173.29,141.3248
20260630_114201,100,random,44,,38,6244,What was the capital of West Germany from 1949 to 1990?,Bonn,"[""Castra Bonnensis"", ""Bonnsch (beer)"", ""Schwarzrheindorf/Vilich-Rheindorf"", ""Bönnsch (beer)"", ""Capital of West Germany"", ""UN/LOCODE:DEBON"", ""Bonn, Germany"", ""Schwarzrheindorf"", ""Bundesdorf"", ""Bonn"", ""Bonn am Rhein"", ""Bonna"", ""Boennsch (beer)"", ""Bonn (district)""]",True,0.0356,0.8217,0.8572,7581.0,32607.0,175.01,143.7982
20260630_114201,100,random,44,,39,6179,"Cardonagh, the most northerly town in Ireland is in which county?",Donegal,"[""Dun na nGall"", ""Donegal"", ""Donegal town"", ""DONEGAL"", ""Donegal, Ireland"", ""Dún na nGall"", ""Donegal Borough"", ""Donegal Town"", ""Donegal, ireland""]",True,0.0475,0.8168,0.8643,7581.0,32607.0,175.3,143.1779
20260630_114201,100,random,44,,40,4261,What colour is lapis lazuli?,Blue,"[""Blue"", ""Rgb(0, 0, 255)"", ""Orphan blue"", ""Slate Blue (color)"", ""Bluishness"", ""Dark Blue (color)"", ""Pale Blue"", ""Blue in human culture"", ""Blue (color)"", ""Police car blue"", ""Blue (Colour)"", ""Blueishness"", ""List of terms associated with the color blue"", ""Caspian blue"", ""Blue (colour)"", ""Light-blue"", ""Bluest"", ""Bluish"", ""Bluishly"", ""(0, 0, 255)"", ""Blueishly"", ""Bluer"", ""Blae"", ""Blueness""]",True,0.0334,0.8096,0.843,7581.0,32607.0,173.25,140.2579
20260630_114201,100,random,44,,41,8465,Which film studio produced the 'Bugs Bunny' cartoons?,Warner Bros.,"[""The Warner Brothers (and Sister)"", ""Mindy and Buttons"", ""Yakko"", ""Goodfeathers"", ""Yakko, Wakko and Dot"", ""The Warner Brothers"", ""WARNER BROTHERS"", ""Yakko Wakko and Dot"", ""Princess Angelina Contessa Louisa Francesca Banana Fanna Bo Besca the 3rd"", ""Katie Kaboom"", ""Minerva Mink"", ""The Warners"", ""Flavio and Maurita"", ""Buttons and mindy"", ""Randy Beaman"", ""The Warner Bros."", ""Yakko Warner"", ""Mr. Skullhead"", ""Ralph the Guard"", ""Beanie the Brain-Dead Bison"", ""Ms. Flammeil"", ""List of minor Animaniacs characters"", ""Hello Nurse (Animaniacs)"", ""Yakko Wacko and Dot"", ""Miss Flammeil"", ""Flavio and Marita"", ""The Warner Brothers (and the Warner Sister)"", ""Yacko Wacko and Dot"", ""Thaddeus Plotz"", ""Dr. Otto Scratchansniff"", ""Katie Ka-Boom"", ""Marita (hippo)"", ""Skippy and Slappy"", ""Hip Hippos"", ""Princess Angelina Contessa Louisa Francesca Banana Fanna Bo Besca the Third"", ""Ms. Flamiel"", ""Yakko, Wakko, and Dot"", ""List of characters in Animaniacs"", ""Minerva Mink (Animaniacs character)"", ""Rita and Runt"", ""Baloney (Animaniacs)"", ""Yacko, Wacko, and Dot"", ""The Warner Sister"", ""Wakko"", ""Chicken Boo"", ""Dot Warner"", ""The Warner Brothers (and the Warner sister)"", ""Slappy Squirrel"", ""List of Animaniacs characters"", ""Good Idea, Bad Idea"", ""Dot (Animaniacs)"", ""Flavio and marita"", ""Walter Wolf (cartoon character)"", ""Animaniacs (character)"", ""Sid the Squid"", ""The Goodfeathers"", ""Dr. Scratchansniff"", ""Skippy Squirrel"", ""Good Idea/Bad Idea"", ""Buttons and Mindy"", ""Wakko Warner"", ""Minor characters from Animaniacs"", ""Skippy and Slappy Squirrel"", ""Otto Scratchansniff""]",True,0.0458,0.8201,0.8659,7581.0,32607.0,174.65,143.2255
20260630_114201,100,random,44,,42,8125,CPE Bach was the son of JS Bach. What was the E in his name?,Emanuel,"[""Immanu'el"", ""'Immanu'el"", ""Emanuel"", ""Emmanuil"", ""'Imanu'el"", ""Imanu'el"", ""Emanuel (disambiguation)""]",True,0.0436,0.8156,0.8592,7581.0,32607.0,172.94,141.0561
20260630_114201,100,random,44,,43,1612,In which year did children’s television show ‘Sesame Street’ debut on US television?,1969,"[""one thousand, nine hundred and sixty-nine"", ""1969""]",True,0.0435,0.8174,0.8609,7581.0,32607.0,172.42,140.9431
20260630_114201,100,random,44,,44,1423,"Late English criminal Bruce Reynolds masterminded which infamous robbery, which he later referred to as his ‘Sistine Chapel ceiling’",The Great Train Robbery,"[""The Great Train Robbery (movie)"", ""The Great Train Robbery (disambiguation)"", ""The Great Train Robbery (1903 movie)"", ""Great Train Robbery"", ""The Great Train Robbery (film)"", ""The Great Train Robbery"", ""Great train robbery""]",True,0.032,0.8187,0.8508,7581.0,32607.0,172.89,141.5533
