session_id,num_questions,mode,seed,start_index,question_number_in_session,question_index_in_dataset,question,model_answer,ground_truth_aliases,is_correct,processing_time,inference_time,local_total_time,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,energy_joules_estimate
20260630_110707,100,ordered,,0,23,22,Which was the only eastern bloc country to participate in the 1984 LA Olympics?,East Germany,"[""ISO 3166-1:RO"", ""Romanian state"", ""ROMANIA"", ""Roumania"", ""Etymology of Romania"", ""Romainia"", ""Romînia"", ""North Danubian region"", ""Carpathian Danubian space"", ""ROU"", ""România"", ""Romanian State"", ""Roumanie"", ""Country ROM"", ""Rromania"", ""Romania"", ""Republic of Romania"", ""RO (country)"", ""Rumänien"", ""Danubian-Carpathian Area"", ""Rumania"", ""Austro-Hungarian Empire (Romania)"", ""Rumunia""]",False,0.0309,0.8329,0.8637,7517.0,32607.0,173.09,144.159
20260630_110707,100,ordered,,0,24,23,Which 90s sci fi series with James Belushi was based on Bruce Wagner's comic strip of the same name?,<em>The Equalizer</em>,"[""Wild Palms""]",False,0.0332,0.8346,0.8678,7517.0,32607.0,174.39,145.5443
20260630_110707,100,ordered,,0,25,24,If I Were A Rich Man Was a big hit from which stage show?,Fiddler on the Roof,"[""Fiddler on a Roof"", ""Fiddler on the roof"", ""Sprintze"", ""Fiddler On the Roof"", ""2 life"", ""Fiddler On The Roof"", ""The Fiddler on the Roof"", ""Fiddler on the Roof"", ""Fiddler on the reoof"", ""Anatevka""]",True,0.0312,0.8341,0.8653,7517.0,32607.0,174.04,145.1588
20260630_110707,100,ordered,,0,26,25,Men Against the Sea and Pitcairn's Island were two sequels to what famous novel?,Mutiny on the Bounty,"[""HMS Bounty mutineers"", ""Mutiny on the Bounty"", ""Mutiny on Bounty"", ""Mutiny On The Bounty"", ""Mutiny on the Bounty (history)"", ""Mutiny on the bounty"", ""Bounty (vessel)"", ""Thomas Ledward""]",True,0.0377,0.8291,0.8668,7517.0,32607.0,173.58,143.9098
20260630_110707,100,ordered,,0,27,26,What was Truman Capote's last name before he was adopted by his stepfather?,Truman Capote,"[""Perſons"", ""Person"", ""Person (philosophical)"", ""Personhood Theory"", ""Persons"", ""Perſon"", ""A person"", ""Personhood theory""]",False,0.0419,0.8245,0.8664,7517.0,32607.0,172.68,142.3697
20260630_110707,100,ordered,,0,28,27,"In Lewis Carroll's poem The Hunting of the Snark, what did the elusive, troublesome snark turn into to fool hunters?",A hare,"[""Boojum (disambiguation)"", ""A boojum"", ""Boojum""]",False,0.0407,0.8254,0.8661,7517.0,32607.0,172.07,142.0323
20260630_110707,100,ordered,,0,29,28,"In the Bible, who did the sun and moon stand still before?",Joshua,"[""Joshua of ephraim"", ""Y'hosheya"", ""Yehoshea"", ""Yahushua"", ""Yoshea"", ""Yehoshua%60"", ""Yūsha"", ""Yhoshoa"", ""Joshua bin Nun"", ""Joshua Ben Nun"", ""Yehosha"", ""Jehoshua"", ""Yahusha"", ""Yhoshua"", ""Joshua Bin-Nun"", ""Yhoshua Ben Nun"", ""Yoshia"", ""Yehoshua Ben Nun"", ""Y'hoshiya"", ""Yhoshea"", ""Y'hoshea"", ""Yhosheya"", ""Yoshoa"", ""Joshua ben Nun"", ""Josue"", ""Yhoshia"", ""Y'hoshua"", ""Yhosha"", ""Yusha'"", ""Yhoshiya"", ""Y'hoshia"", ""Joshua's Prayer"", ""Ieshua"", ""Y'hoshoa"", ""Yoshua"", ""Y'hosha"", ""Joshuah"", ""يوشع"", ""Joshua"", ""Yehoshia"", ""Jesus Navin"", ""Joshua in Islam"", ""Joshua's conquests"", ""Yosheya"", ""Joshua son of Nun"", ""Yehoshoa"", ""Yehoshiya"", ""Yĕhōshūa‘"", ""Yehosheya"", ""Yosha"", ""Jehoshuah"", ""יְהוֹשֻׁעַ""]",True,0.0422,0.8254,0.8676,7517.0,32607.0,171.94,141.9185
20260630_110707,100,ordered,,0,30,29,What Michelle Pfeiffer movie got a boost from the Coolio song Gangsta's Paradise?,Dangerous Minds,"[""Dangerous Minds (film)"", ""My Posse Don't Do Homework"", ""Dangerous Minds""]",True,0.0419,0.8341,0.876,7517.0,32607.0,171.72,143.2333
20260630_110707,100,ordered,,0,31,30,What was President Gerald Ford's middle name?,Gerald,"[""Rudolph (disambiguation)"", ""Rudolph"", ""Rudolf"", ""Rodolph"", ""Rodolphe""]",False,0.0433,0.8317,0.875,7517.0,32607.0,171.34,142.5054
20260630_110707,100,ordered,,0,32,31,Art Garfunkel trained for which profession although he didn't qualify?,Actor,"[""Master Builder (occupation)"", ""Master builder (occupation)"", ""Registered Architect"", ""Architects"", ""Architecht"", ""Architect"", ""HOK Canada, Inc."", ""Stanford Downey Architects Inc."", ""Graziani + Corazza"", ""Architechts"", ""Clifford & Lawrie""]",False,0.0329,0.8344,0.8673,7517.0,32607.0,171.51,143.1084
20260630_110707,100,ordered,,0,33,32,Who was the last inmate of Spandau jail in Berlin?,Rudolf Hess,"[""Hess, Rudolf"", ""Rudolf hess"", ""Rudolf W. Hess"", ""Rudolph Hess"", ""Walther Richard Rudolf Hess"", ""Rudolf Walter Richard Hess"", ""Rudolf Hess"", ""Rudolf Walter Richard Heß"", ""Rudolph Heß"", ""Rudolf Heß"", ""Rudolf Hesse""]",True,0.0459,0.8207,0.8667,7517.0,32607.0,173.6,142.4766
20260630_110707,100,ordered,,0,34,33,What was Eddie Murphy's first movie?,48 Hrs.,"[""48 time"", ""48 Hours"", ""forty-eight  time""]",False,0.045,0.8211,0.8661,7517.0,32607.0,173.08,142.1245
20260630_110707,100,ordered,,0,35,34,In the 80s who wrote the novel Empire of The Sun?,J.G. Ballard,"[""JG Ballard"", ""J.G. Ballard"", ""James Graham Ballard"", ""J. G. Ballard"", ""J.G.Ballard"", ""Jg ballard"", ""A User's Guide to the Millenium"", ""J G Ballard"", ""Ballardian"", ""James G. Ballard""]",True,0.0385,0.8261,0.8646,7517.0,32607.0,172.9,142.829
20260630_110707,100,ordered,,0,36,35,Kagoshima international airport is in which country?,Japan,"[""日本國"", ""State of Japan"", ""Ja-pan"", ""Nihon"", ""Nippon"", ""Japang"", ""Modern–era Japan"", ""Etymology of Japan"", ""Japan (country)"", ""Republic of Japan"", ""Japanese financial sector"", ""Nihon-koku"", ""ISO 3166-1:JP"", ""日本"", ""Japian"", ""Japan"", ""JapaN"", ""The State of Japan"", ""Riben"", ""Nippon-koku"", ""JPN"", ""Jpan"", ""Rìběn"", ""日本国"", ""Japao"", ""JAPAN"", ""Japoa"", ""🗾""]",True,0.039,0.8276,0.8666,7517.0,32607.0,172.76,142.9788
20260630_110707,100,ordered,,0,37,36,In which sport could the Pacers take on the Pistons?,Basketball,"[""Basketball"", ""Basketball gear"", ""Bball"", ""Boy's Basketball"", ""B Ball"", ""Shoot hoops"", ""Basketball parity worldwide"", ""Men's Basketball"", ""High school basketball"", ""Basketball Worldwide"", ""Basketball club"", ""B-ball"", ""Basket-ball"", ""Basketball team"", ""🏀"", ""Basketball rim"", ""Basketballer"", ""Rim (basketball)"", ""Basket ball"", ""Basketball net"", ""Baksetball"", ""Basketball player"", ""Basket-Ball"", ""A: Basketball"", ""Women's hoops"", ""Men's basketball"", ""BasketBall"", ""Basketball Parity Worldwide"", ""Basket Ball"", ""Baketball"", ""Basketball Player"", ""B ball"", ""Unicycle basketball""]",True,0.0369,0.8283,0.8652,7517.0,32607.0,171.87,142.3546
20260630_110707,100,ordered,,0,38,37,Kim Carnes' nine weeks at No 1 with Bette Davis Eyes was interrupted for one week by which song?,The Beatles' Hey Jude,"[""Stars on 45 (Single)"", ""Stars On 45 Medley"", ""Stars on 45 medley"", ""Stars on 45 (song)"", ""Stars on 45 Medley"", ""Medley: Intro Venus / Sugar Sugar / No Reply / I'll Be Back / Drive My Car / Do You Want to Know a Secret / We Can Work It Out / I Should Have Known Better / Nowhere Man / You're Going to Lose That Girl / Stars on 45""]",False,0.0447,0.8341,0.8788,7517.0,32607.0,171.96,143.4375
20260630_110707,100,ordered,,0,39,38,Where in Canada is the Lion's Gate bridge?,"Vancouver, British Columbia","[""Vancouver, Canada"", ""Vancouver (Canada)"", ""Corpus Christi Elementary School (Canada)"", ""UN/LOCODE:CAVAN"", ""Vancouver, British Columbia, Canada"", ""Vancouver, BC, Canada"", ""Vancouver, British-Columbia"", ""Vancouver, B.C., Canada"", ""Vancouver"", ""Vancouver, British Colombia"", ""Vancover, British Columbia"", ""Vansterdam"", ""Vancouver (BC)"", ""Hastings East (Vancouver)"", ""Vancouver British Columbia"", ""Vancouver Canada"", ""City of Vancouver"", ""Vancouver, BC"", ""Vancouver (B.C.)"", ""Vancouver City Centre, British Columbia"", ""Vancouver, B.C."", ""South Vancouver, British Columbia"", ""Vancouverite"", ""Vancouver, British Columbia"", ""Vancouver Christian School"", ""Vancouvr"", ""Hong kouver"", ""Vancouverites"", ""Hongcouver"", ""Vancouver, bc"", ""Corpus Christi Elementary"", ""Hong couver"", ""Greater Vancouver Bridges"", ""Vancover"", ""Vanocuver"", ""Vancouver BC""]",True,0.0382,0.8247,0.863,7517.0,32607.0,171.63,141.5504
20260630_110707,100,ordered,,0,40,39,What was Walter Matthau's first movie?,The Hustler,"[""The Kentuckian""]",False,0.0436,0.8228,0.8664,7517.0,32607.0,173.04,142.3831
20260630_110707,100,ordered,,0,41,40,Otis Barton was a pioneer in exploring where?,The Pacific Northwest,"[""Underwater"", ""Under water"", ""Underwater life"", ""Undersea""]",False,0.0449,0.8258,0.8706,7517.0,32607.0,172.97,142.8339
20260630_110707,100,ordered,,0,42,41,Where in England was actor Nigel Hawthorne born?,London,"[""Cofantre"", ""Coventry (city)"", ""Coventry, Warwickshire"", ""Coventry"", ""Coventry, UK"", ""Coventry, England"", ""City of Coventry"", ""COVENTRY"", ""County Borough of Coventry"", ""Coventry (borough)"", ""Coventry City council"", ""Coventry, United Kingdom"", ""Metropolitan Borough of Coventry""]",False,0.0376,0.8289,0.8665,7517.0,32607.0,172.28,142.7991
20260630_110707,100,ordered,,0,43,42,"What mythological beast has the head of a man, the body of a lion, and the tail and feet of a dragon?",A chimera.,"[""A manticore"", ""The Manticore""]",False,0.0335,0.8323,0.8658,7517.0,32607.0,172.25,143.3687
20260630_110707,100,ordered,,0,44,43,"In Greek mythology, who were Arges, Brontes and Steropes?",The three sons of the Titan Prometheus.,"[""Cyclopes (disambiguation)"", ""Cyclopes""]",False,0.0332,0.833,0.8662,7517.0,32607.0,171.85,143.1519
20260630_110707,100,ordered,,0,45,44,Which musician founded the Red Hot Peppers?,John Frusciante,"[""Ferdinand Joseph La Menthe"", ""Louise Monette"", ""Ferdinand Morton"", ""Ferdinand %22Jelly Roll%22 Morton"", ""F.P. Lamothe"", ""Ferdinand Lamothe"", ""Jellyroll Morton"", ""Ferdinand Joseph Morton"", ""Joseph Ferdinand Morton"", ""Ferdinand Joseph Lamothe"", ""Jelly-Roll Morton"", ""Jelly Roll Morton""]",False,0.0424,0.8226,0.8651,7517.0,32607.0,172.42,141.8389
20260630_110707,100,ordered,,0,46,45,Where did the Shinning Path terrorists operate?,In the mountains of Afghanistan.,"[""Lower Peru"", ""Name of Peru"", ""Republic of Peru"", ""Etymology of Peru"", ""ISO 3166-1:PE"", ""Piruw"", ""Peruano"", ""República del Perú"", ""El Perú"", ""Republic of Perú"", ""Peruvian Republic"", ""Peru"", ""Peruvian"", ""Péru"", ""Piruw Ripuwlika"", ""El Peru"", ""Perú"", ""Perù"", ""Piruw Suyu"", ""Pérou"", ""Peruvia""]",False,0.0338,0.8327,0.8665,7517.0,32607.0,172.19,143.3779
20260630_110707,100,ordered,,0,47,46,How old was Jimi Hendrix when he died?,27,"[""27"", ""twenty-seven""]",True,0.0421,0.8263,0.8684,7517.0,32607.0,172.28,142.3547
20260630_110707,100,ordered,,0,48,47,Which Brit broke the land speed record in 1990 in Thrust 2?,Richard Noble,"[""Richard Noble""]",True,0.0419,0.8242,0.866,7517.0,32607.0,172.45,142.1311
20260630_110707,100,ordered,,0,49,48,In which state was Gene Vincent born?,Arkansas,"[""US-VA"", ""State of Virginia"", ""Virginia, USA"", ""Tenth State"", ""Religion in Virginia"", ""Virginia (USA state)"", ""Virginia (state)"", ""Commonwealth of VA"", ""Rest of Virginia"", ""Virginia"", ""Mother of Presidents"", ""Virginia (USA State)"", ""The Old Dominion"", ""VA (state)"", ""Commonwealth of Virginia"", ""Virginian Commonwealth"", ""The Mother of Presidents"", ""Virginia, United States"", ""Council of Virginia"", ""Sports in Virginia"", ""Viginia"", ""Virginia (U.S. state)"", ""10th State"", ""Virgina"", ""The Commonwealth of Virginia"", ""VA, USA"", ""Virginia (State)""]",False,0.0412,0.824,0.8652,7517.0,32607.0,172.93,142.4891
20260630_110707,100,ordered,,0,50,49,How was the European Recovery Program in the 1940s more commonly known?,The Marshall Plan,"[""European Recovery Programme"", ""The marshal plan"", ""Marshall Aid"", ""European Recovery Program"", ""Marshall Paln"", ""The Marshall Plan"", ""European recovery act"", ""Marshall aid"", ""Marshall Plan"", ""Marshal plan"", ""Organization for European Economic Recovery"", ""Ministère de la Reconstruction"", ""Marshall aid plan"", ""Economic Cooperation Act of 1948"", ""Marshall plan"", ""Operation Rathole""]",True,0.031,0.8328,0.8637,7517.0,32607.0,173.49,144.4744
20260630_110707,100,ordered,,0,51,50,Brandon Lee died during the making of which movie?,The Crow,"[""The Crow: Dead Time"", ""The Crow (2016 film)"", ""The Crow""]",True,0.041,0.8288,0.8699,7517.0,32607.0,174.27,144.4367
20260630_110707,100,ordered,,0,52,51,Who had a 70s No 1 hit with Let's Do It Again?,The Spinners,"[""The Staple Singers"", ""Staple Singers"", ""The Staples Singers"", ""Staples Singers"", ""Cleotha Staples""]",False,0.0324,0.8326,0.865,7517.0,32607.0,172.86,143.9213
20260630_110707,100,ordered,,0,53,52,Who had a Too Legit To Quit Tour?,LL Cool J,"[""M. C. Hammer"", ""Hammer (rapper)"", ""Family Affair(MC Hammer album)"", ""Mc Hammer"", ""Too Tight(MC Hammer album)"", ""Stanley Burrell"", ""Stanley Kirk Burrell"", ""M c hammer"", ""Mchammer"", ""You Shouldn't Touch This"", ""Mc hammer"", ""M.C. Hammer"", ""Family Affair (MC Hammer album)"", ""McHammer"", ""MC Hammer"", ""Stanley K. Burrell"", ""Wiredoo"", ""WireDoo"", ""The hammer crew"", ""Too Tight (MC Hammer album)""]",False,0.0299,0.8351,0.865,7517.0,32607.0,172.87,144.3604
20260630_110707,100,ordered,,0,54,53,"""According to Rudyard Kipling what were the """"two imposters"""" to meet and treat the same day?""","""The two imposters"" are the two men who are both imposters. The two imposters are the two men who are both imposters. The two","[""Triumph and Disaster""]",False,0.0466,0.8225,0.8691,7517.0,32607.0,172.94,142.2455
20260630_110707,100,ordered,,0,55,54,Who is the most successful UK solo artist in the USA?,Elton John.,"[""Sir Elton"", ""Rockaday Johnny"", ""Elthon John"", ""Eltonjohn"", ""List of Elton John awards"", ""John, Elton"", ""Reggie Dwight"", ""Lord Choc Ice"", ""Redget Buntovan"", ""Elton John's discography"", ""Elton john discography"", ""Reginald K. Dwight"", ""Elton John"", ""Mrs. Elton John"", ""Lady Choc Ice"", ""Reg Kenneth Dwight"", ""Renate Blauel"", ""Reginald Kenneth Dwight"", ""Ann Orson"", ""Reg Dwight"", ""Elton John Band"", ""Reginald Dwight"", ""Sir John Elton"", ""Elton john"", ""Elton John Discography"", ""Reginald Kenneth"", ""Elton Hercules John"", ""Sir Elton Hercules John CBE"", ""Elton H. John"", ""Nancy Treadlight"", ""Reginald kenneth dwight"", ""Reginald dwight"", ""Sir Elton John"", ""Kenneth Dwight""]",True,0.0469,0.8292,0.8762,7517.0,32607.0,171.52,142.2298
20260630_110707,100,ordered,,0,56,55,Which country does the airline TAAG come from?,Angola,"[""Angola"", ""Angloa"", ""Etymology of Angola"", ""Republic of Angola"", ""Sport in Angola"", ""The Republic of Angola"", ""ISO 3166-1:AO""]",True,0.0404,0.8315,0.8719,7517.0,32607.0,170.66,141.9027
