session_id,num_questions,mode,seed,start_index,question_number_in_session,question_index_in_dataset,question,model_answer,ground_truth_aliases,is_correct,processing_time,inference_time,local_total_time,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,energy_joules_estimate
20260630_114452,100,random,46,,24,15257,"The Washington Post reporters, Carl Bernstein and Bob Woodward, wrote an account of the Watergate scandal, published in 1974. What was the book called?",All the President’s Men,"[""All the President's Men"", ""All the President’s Men"", ""All The President's Men"", ""Woodstein"", ""All the presidents men"", ""All the President's Men (novel)""]",True,0.04,0.8241,0.8641,7559.0,32607.0,175.46,144.5896
20260630_114452,100,random,46,,25,2435,What was the former name of Manchester airport ?,Manchester Airport,"[""Ringway (disambiguation)"", ""Ringway"", ""RINGWAY""]",False,0.0439,0.8294,0.8733,7550.0,32607.0,175.35,145.4309
20260630_114452,100,random,46,,26,15059,Who was king of England from 1042 to 1066?,William the Conqueror,"[""EDWARD the CONFESSOR"", ""King Edward the Confessor"", ""Saint Edward the Confessor"", ""St. Edward the Confessor"", ""St. Edward The Confessor"", ""EdwardtheConfessor"", ""Édouard le Confesseur"", ""Eadweard se Andettere"", ""Eadƿeard se Andettere"", ""Cultural depictions of Edward the Confessor"", ""Edouard le Confesseur"", ""Eadweard III"", ""Ēadweard se Andettere"", ""Edward the Confessor"", ""Edward the confessor"", ""St Edward the Confessor"", ""Ēadƿeard se Andettere""]",False,0.0367,0.8222,0.8589,7550.0,32607.0,174.35,143.345
20260630_114452,100,random,46,,27,17839,"On Monday, Samoa became the first nation in nearly 40 years to switch sides of the road. On what side do they now drive?",On the left.,"[""Left (disambiguation)"", ""Left (album)"", ""Left""]",True,0.0368,0.8244,0.8611,7548.0,32607.0,175.43,144.6198
20260630_114452,100,random,46,,28,3584,Who was the first of these to become US President?,George Washington,"[""Father of the Constitution"", ""Jimmy Madison"", ""President Madison"", ""James Madison, Jun."", ""Presidency of James Madison"", ""James Madison"", ""4th President of the United States"", ""James Madison, Jr."", ""Nelly Conway Madison"", ""President James Madison"", ""Fourth President of the United States"", ""Madison, James"", ""Madison Administration"", ""James madison""]",False,0.0311,0.8169,0.8481,7548.0,32607.0,174.74,142.7538
20260630_114452,100,random,46,,29,14177,"Which racecourse, home to the King George VI steeplechase, is situated at Sunbury on Thames?",Kempton Park,"[""Kempton Park (disambiguation)"", ""KEMPTON PARK"", ""Kemptonpark"", ""Kempton Park""]",True,0.0383,0.8223,0.8606,7548.0,32607.0,175.52,144.3282
20260630_114452,100,random,46,,30,7417,Alan Minter was World boxing champion at which weight?,Middleweight,"[""Middle-weight"", ""Middleweight""]",True,0.0439,0.819,0.8629,7548.0,32607.0,174.68,143.0624
20260630_114452,100,random,46,,31,11030,Who won the 1989 Ladies Singles Wimbledon Championship?,Steffi Graf,"[""Peter Graf"", ""Stephanie Maria Graf"", ""Steffie graf"", ""Steffi Graf"", ""Stefanie Graf"", ""Steffi Graff"", ""Steffie Graf"", ""Stefi Graf""]",True,0.0359,0.8202,0.8561,7548.0,32607.0,175.54,143.9855
20260630_114452,100,random,46,,32,16599,The 'Colossus of Rhodes' was a bronze statue of who?,Helios,"[""Apollo (ballet)"", ""Apollon musagète"", ""APOLLO"", ""Apollo (Balanchine)"", ""Apolo Musageta"", ""Apollo, Leader of the Muses"", ""Apollon Musagete"", ""Apollon musagete (Stravinsky)"", ""Apollon musagete"", ""Apollo musagetes"", ""Apollon Musagete (ballet)"", ""Apollon Musagète"", ""Apollo Musagète""]",False,0.0345,0.8164,0.8509,7548.0,32607.0,176.31,143.9362
20260630_114452,100,random,46,,33,14547,In GB Shaw's Major Barbara in which army was Barbara a major?,Salvation Army,"[""Sally-ann"", ""Uniform of The Salvation Army"", ""Salvationists"", ""Sally ann"", ""Salvos"", ""Salvation Army"", ""Camp Sunrise"", ""Red Shield"", ""The Salvation Army"", ""Corps (church)"", ""SALVATION ARMY"", ""Slum sister"", ""Salvation army"", ""Staines salvation army"", ""The Christian Mission"", ""Staines Salvation Army"", ""The Salvation Army Nashville Area Command"", ""Sally Army"", ""Salvation army adult rehabilitation center"", ""Sally Ally"", ""East London Christian Mission"", ""Sallies"", ""Salvationist"", ""Salvationism"", ""List of Salvation Army corps in the United Kingdom in 1900"", ""Armée du Salut"", ""The Red Shield""]",True,0.0386,0.8258,0.8644,7548.0,32607.0,175.71,145.1073
20260630_114452,100,random,46,,34,9013,What did Davey Crocket call his rifle,A six-shooter,"[""Old Betsy""]",False,0.0397,0.8128,0.8525,7548.0,32607.0,174.98,142.2203
20260630_114452,100,random,46,,35,5023,"""What country's film industry is called """"Nollywood""""?""",Nigeria,"[""Nigerian Independence"", ""Ìjọba-Àpapọ̀ Orílẹ̀-èdè Naìjírìà"", ""Nigérie"", ""Nigeeria"", ""Nigéria"", ""Nigerias agriculture"", ""Nigerië"", ""Chawaka"", ""Crime in Nigeria"", ""NGR"", ""Nigèria"", ""Nigeria"", ""Ethnic groups of Nigeria"", ""Nicheria"", ""Nigerie"", ""Nigeriya"", ""Nigerija"", ""Naija"", ""Kufai, Nigeria"", ""Nigerian sport"", ""Naìjírìà"", ""Ijoba-Apapo Orile-ede Naijiria"", ""Naigeria"", ""Sport in Nigeria"", ""Nijeriya"", ""Negeria"", ""Republic nde Naigeria"", ""Western Region, Nigeria"", ""Niiseriya"", ""Orílẹ̀-èdè Olómìnira Àpapọ̀ Nàìjíríà"", ""South-west Nigeria"", ""Republik Nijeriya"", ""Population in nigeria 2009"", ""ISO 3166-1:NG"", ""Jamhuriyar Taraiyar Nijeriya"", ""Naíjíríà"", ""Republik Federaal bu Niiseriya"", ""Agoi"", ""Naijiria"", ""Nixeria"", ""Conseil de Salut National"", ""Nàìjíríà"", ""Federal Republic of Nigeria""]",True,0.0388,0.8132,0.852,7548.0,32607.0,175.21,142.4752
20260630_114452,100,random,46,,36,3495,"In Greek mythology, a female hybrid monster with the front of a lion, the middle of a goat and the rear of a dragon is called a ?",chimera,"[""Chimaeras"", ""Chimaera (fish)"", ""Ghostshark"", ""Ratfishes"", ""Chimæra"", ""Chimaeriformes"", ""Chimaeroids"", ""Chimaera"", ""Chimera (fish)"", ""Chimæra (fish)"", ""Ratfish"", ""Ghost shark""]",False,0.0352,0.8138,0.849,7548.0,32607.0,175.06,142.4651
20260630_114452,100,random,46,,37,11624,"In stamp collecting, what do the initials F D C represent?",First Day of Issue,"[""First-day cover"", ""First day ceremony"", ""First Day Covers"", ""First day of issue"", ""First Day Cover"", ""Earliest known use"", ""First day cover""]",True,0.0319,0.8125,0.8444,7548.0,32607.0,175.16,142.3174
20260630_114452,100,random,46,,38,2262,Name the manufacturer of the British World War II bomber the Lancaster,Avro,"[""AVRO (television)"", ""Algemene Vereniging Radio Omroep"", ""Toppop3"", ""AVRO (broadcaster)"", ""AVRO""]",True,0.0445,0.8221,0.8666,7548.0,32607.0,175.1,143.9429
20260630_114452,100,random,46,,39,10996,For how many years was Richard III king of England?,3 years,"[""2"", ""Two"", ""two""]",False,0.0369,0.8223,0.8592,7548.0,32607.0,174.52,143.5052
20260630_114452,100,random,46,,40,15086,What is the common name for the garden shrub pyracantha?,Firethorn,"[""Pyracantha"", ""FIRETHORN"", ""Pyrocanthus"", ""Firethorn"", ""Pyracanthas"", ""Pyrocantha"", ""Fire thorn"", ""Pyracanthus""]",True,0.0348,0.8103,0.8451,7548.0,32607.0,176.31,142.8712
20260630_114452,100,random,46,,41,13304,"In Norse mythology, who was best known for carrying a hammer?",Thor,"[""Þór"", ""Thonar"", ""Þunaraz"", ""Þonar"", ""Thunor"", ""Red Thórr"", ""Donar"", ""Þunraz"", ""Þórr"", ""Thôr"", ""Einridi"", ""List of places named after Thor"", ""Red Thor"", ""Thor"", ""Thorr"", ""Hlóra"", ""Thor (God)"", ""Thunraz"", ""Þunor"", ""Hlora"", ""Thor's"", ""Thunaer"", ""THor"", ""Þorr"", ""Thor (god)""]",True,0.0335,0.8141,0.8475,7548.0,32607.0,176.82,143.942
20260630_114452,100,random,46,,42,6020,Give a year in the life of author H P Lovecraft?,1927,"[""1890-1937""]",False,0.0431,0.8183,0.8614,7548.0,32607.0,176.9,144.7487
20260630_114452,100,random,46,,43,12578,Where was the first British Grand Prix motor race held?,Silverstone,"[""Brooklands Race Track"", ""Brooklands Aviation"", ""EGLB"", ""Brooklands Aerodrome"", ""Brooklands""]",False,0.0362,0.8129,0.8491,7548.0,32607.0,175.8,142.9059
20260630_114452,100,random,46,,44,9887,What is the 3rd largest car rental company in the United States?,Enterprise Rent-A-Car,"[""The alamo"", ""Remember the alamo"", ""Gonzales Mounted Rangers"", ""Immortal 32"", ""Remember the Alamo"", ""Alamo Battle"", ""Gonzales Company of Mounted Volunteers"", ""Battle of El Alamo"", ""Battle of Alamo"", ""Battle of the alamo"", ""Remember the alamo!"", ""Alamo, the"", ""Fall of the Alamo"", ""Gonzales Ranging Company"", ""The battle of the alamo"", ""Alamo"", ""Battle of the Alamo"", ""The Alamo"", ""The Battle of the Alamo"", ""Battle of the Alamo, The"", ""Gonzales Ranging Company of Mounted Volunteers"", ""Alamo, Battle"", ""Battle of The Alamo""]",False,0.0381,0.8199,0.858,7548.0,32607.0,175.22,143.6637
20260630_114452,100,random,46,,45,11686,In which city was Wolfgang Amadeus Mozart born in 1756?,Salzburg,"[""Iuvavum"", ""Salzbourg"", ""UN/LOCODE:ATSZG"", ""Iuvavia"", ""Salzburg"", ""Salisburgium"", ""Historic Centre of Salzburg"", ""Castle Mirabell"", ""Salzburg, Austria"", ""Mirabell Castle"", ""Juvavia"", ""Historic Centre of the City of Salzburg"", ""Juvavum"", ""Salzburg (city)""]",True,0.0478,0.8204,0.8682,7548.0,32607.0,174.0,142.7519
20260630_114452,100,random,46,,46,6673,In fashion and dress what is a skinny rib?,A skinny rib is a type of rib that is very thin and has a very small diameter.,"[""Pull Over"", ""Pullover (disambiguation)"", ""Pullover"", ""A PULLOVER"", ""Pulled over"", ""Pull-over""]",False,0.0387,0.8235,0.8622,7548.0,32607.0,172.71,142.2274
20260630_114452,100,random,46,,47,3763,"""Which German social economist of Jewish descent, expelled from Germany and France, co-wrote in London """"The Communist Manifesto"""" and """"Das Kapital""""?""",Karl Marx,"[""Karl Marx"", ""Karl Heinrich Marx"", ""K. H. Marx"", ""Marx, Karl"", ""K Marx"", ""Carl Heinrich Marx"", ""Carl Marks"", ""K. Marx"", ""Karol Marks"", ""Carl Marx"", ""Father of Communism"", ""Karl Marks"", ""Karl marx"", ""Marx""]",True,0.0384,0.8191,0.8575,7548.0,32607.0,174.46,142.9008
20260630_114452,100,random,46,,48,8131,Which boxing champion had the nickname 'Hit-Man'?,Mike Tyson,"[""Thomas Hearns"", ""Thomas %22The Hitman%22 Hearns"", ""THOMAS HEARNS"", ""Tommy Hearns"", ""Hitman Hearns""]",False,0.0348,0.8262,0.861,7548.0,32607.0,174.27,143.9771
20260630_114452,100,random,46,,49,10294,Macbeth belonged to which royal house or dynasty?,The Macbeths were a Scottish royal house.,"[""House of Dunkeld"", ""House of Canmore"", ""House of dunkeld"", ""Canmores"", ""Canmore dynasty"", ""MacMalcolm"", ""The Canmores"", ""Dunkeld dynasty""]",False,0.0304,0.8187,0.8491,7548.0,32607.0,174.18,142.6003
