session_id,num_questions,mode,seed,start_index,question_number_in_session,question_index_in_dataset,question,model_answer,ground_truth_aliases,is_correct,processing_time,inference_time,local_total_time,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,energy_joules_estimate
20260630_110601,75,ordered,,0,16,15,Who was the director of the CIA from 1976-81?,William Casey,"[""George Bush"", ""George bush"", ""Goerge Bush"", ""George W. Bush (disambiguation)"", ""GeorgeBush"", ""George Bushe"", ""Georgebush"", ""Georg bush"", ""G Bush"", ""George Bush, President"", ""George Bush (disambiguation)"", ""Bush, George"", ""Geroge Bush""]",False,0.0394,0.8258,0.8652,7506.0,32607.0,170.5,140.8006
20260630_110601,75,ordered,,0,17,16,Which musical featured the song The Street Where You Live?,The Music Man,"[""My Fair Lady (2010 film)"", ""Enry Iggins"", ""Why Can't the English%3F"", ""My Fair Lady"", ""My Fair Lady (upcoming film)"", ""My Fair Lady (musical)"", ""My fair lady"", ""I'm an Ordinary Man"", ""My Fair Lady (2014 film)"", ""My Fair Lady (2012 film)"", ""My Fair Lady (2015 film)""]",False,0.0363,0.8319,0.8682,7506.0,32607.0,171.12,142.3596
20260630_110601,75,ordered,,0,18,17,"""Who was the target of the failed """"Bomb Plot"""" of 1944?""","The target of the failed ""Bomb Plot"" of 1944 was the German Embassy in Washington, D.C.","[""Hitlerian"", ""Adolph Schicklgruber"", ""HitlerAdolf"", ""Hitler's medical health"", ""Adolf Hitle"", ""Hitlar"", ""Adolph Hiedler"", ""Adolf Hiedler"", ""Adolph Hittler"", ""Day of Potsdam"", ""Adolpf Hitler"", ""Adolf Hister"", ""Adolf Hitlier"", ""Adolph Hitler's health"", ""Hitler's health"", ""Hitlers"", ""Aldof Hilter"", ""HITLER"", ""Hitler, Adolph"", ""History of Adolf Hitler"", ""Hitler,Adolph"", ""Adolph Hiter"", ""Adolf Hittler"", ""Herr Hitler"", ""Hitler,Adolf"", ""Adolf Schicklegruber"", ""Adolf hitler"", ""Adlof hitler"", ""Adolph Schickelgruber"", ""Hitler Adolf"", ""Hitlers medical health"", ""HitlerAdolph"", ""Adolph Schicklegruber"", ""Adolf Hiler"", ""Adolf Hitler's medical condition"", ""Hittler"", ""Adolf Schickelgruber"", ""Adolf Hitler"", ""Hitler's"", ""Hitler, adolf"", ""Nazi leader"", ""Hitler, Adolf"", ""Herr Wolf"", ""Adolph Hitler's medical health"", ""Adolph Hitler"", ""Adolf Hitler's health"", ""Adolf Schicklgruber"", ""AdolphHitler"", ""Adolf Hilter"", ""Health of Adolf Hitler"", ""Adolf Hitler's medical health"", ""Hitler Adolph"", ""AdolfHitler"", ""Adolf HItler"", ""Hitlet"", ""Hitler adolf"", ""Adoff Hitler"", ""Adolfus Hitler"", ""Hitler"", ""Adolph hitler""]",False,0.0311,0.8339,0.865,7506.0,32607.0,171.27,142.817
20260630_110601,75,ordered,,0,19,18,Who had an 80s No 1 hit with Hold On To The Nights?,The Human League,"[""Richard Noel Marx"", ""Richard Marx""]",False,0.0379,0.8304,0.8683,7506.0,32607.0,172.15,142.9503
20260630_110601,75,ordered,,0,20,19,Who directed the classic 30s western Stagecoach?,John Ford,"[""John Ford (1895-1973)"", ""Sean O'Feeney"", ""John Ford (film director)"", ""Ford, John (1895-1973)"", ""Argosy Pictures"", ""John Ford statue"", ""John Martin O'Feeney"", ""John Ford (director)"", ""Cavalry trilogy"", ""John O'Feeney"", ""Sean Aloysius O'Feeney"", ""Ford, John"", ""John Ford""]",True,0.0328,0.8398,0.8726,7506.0,32607.0,172.54,144.8988
20260630_110601,75,ordered,,0,21,20,Dave Gilmore and Roger Waters were in which rock group?,Pink Floyd,"[""Grey Floyd"", ""Pink Floyd trivia"", ""The Screaming Ab Dabs"", ""Pink flowd"", ""The Meggadeaths"", ""The Architectural Abdabs"", ""PINK FLOYD"", ""Pink Flod"", ""Pink Floyd"", ""Pink Floyd Trivia"", ""The Pink Floyd"", ""Notable or frequent contributors to pink floyd"", ""The Tea Set"", ""Pinkfloyd"", ""Pi5"", ""Pink floid"", ""Pink Floyd (band)"", ""The T Set"", ""Screaming abdabs"", ""Notable or frequent contributors to Pink Floyd"", ""The Megadeaths"", ""Pik floyd"", ""The Pink Floyd Sound"", ""Pink floyd"", ""The T-Set"", ""The Screaming Abdabs"", ""Clive Metcalfe"", ""Meggadeaths""]",True,0.0445,0.8299,0.8744,7505.0,32607.0,172.73,143.3485
20260630_110601,75,ordered,,0,22,21,Which highway was Revisited in a classic 60s album by Bob Dylan?,Route 66,"[""61"", ""sixty-one""]",False,0.0379,0.8252,0.8631,7505.0,32607.0,172.05,141.9741
20260630_110601,75,ordered,,0,23,22,Which was the only eastern bloc country to participate in the 1984 LA Olympics?,East Germany,"[""ISO 3166-1:RO"", ""Romanian state"", ""ROMANIA"", ""Roumania"", ""Etymology of Romania"", ""Romainia"", ""Romînia"", ""North Danubian region"", ""Carpathian Danubian space"", ""ROU"", ""România"", ""Romanian State"", ""Roumanie"", ""Country ROM"", ""Rromania"", ""Romania"", ""Republic of Romania"", ""RO (country)"", ""Rumänien"", ""Danubian-Carpathian Area"", ""Rumania"", ""Austro-Hungarian Empire (Romania)"", ""Rumunia""]",False,0.0359,0.8308,0.8666,7505.0,32607.0,171.48,142.4595
20260630_110601,75,ordered,,0,24,23,Which 90s sci fi series with James Belushi was based on Bruce Wagner's comic strip of the same name?,<em>The Equalizer</em>,"[""Wild Palms""]",False,0.0341,0.8309,0.865,7505.0,32607.0,171.53,142.5216
20260630_110601,75,ordered,,0,25,24,If I Were A Rich Man Was a big hit from which stage show?,Fiddler on the Roof,"[""Fiddler on a Roof"", ""Fiddler on the roof"", ""Sprintze"", ""Fiddler On the Roof"", ""2 life"", ""Fiddler On The Roof"", ""The Fiddler on the Roof"", ""Fiddler on the Roof"", ""Fiddler on the reoof"", ""Anatevka""]",True,0.0347,0.8345,0.8693,7505.0,32607.0,171.17,142.8466
20260630_110601,75,ordered,,0,26,25,Men Against the Sea and Pitcairn's Island were two sequels to what famous novel?,Mutiny on the Bounty,"[""HMS Bounty mutineers"", ""Mutiny on the Bounty"", ""Mutiny on Bounty"", ""Mutiny On The Bounty"", ""Mutiny on the Bounty (history)"", ""Mutiny on the bounty"", ""Bounty (vessel)"", ""Thomas Ledward""]",True,0.032,0.8545,0.8864,7519.0,32607.0,171.26,146.3346
20260630_110601,75,ordered,,0,27,26,What was Truman Capote's last name before he was adopted by his stepfather?,Truman Capote,"[""Perſons"", ""Person"", ""Person (philosophical)"", ""Personhood Theory"", ""Persons"", ""Perſon"", ""A person"", ""Personhood theory""]",False,0.0347,0.8384,0.8731,7519.0,32607.0,170.78,143.1851
20260630_110601,75,ordered,,0,28,27,"In Lewis Carroll's poem The Hunting of the Snark, what did the elusive, troublesome snark turn into to fool hunters?",A hare,"[""Boojum (disambiguation)"", ""A boojum"", ""Boojum""]",False,0.0415,0.8201,0.8615,7517.0,32607.0,172.12,141.1509
20260630_110601,75,ordered,,0,29,28,"In the Bible, who did the sun and moon stand still before?",Joshua,"[""Joshua of ephraim"", ""Y'hosheya"", ""Yehoshea"", ""Yahushua"", ""Yoshea"", ""Yehoshua%60"", ""Yūsha"", ""Yhoshoa"", ""Joshua bin Nun"", ""Joshua Ben Nun"", ""Yehosha"", ""Jehoshua"", ""Yahusha"", ""Yhoshua"", ""Joshua Bin-Nun"", ""Yhoshua Ben Nun"", ""Yoshia"", ""Yehoshua Ben Nun"", ""Y'hoshiya"", ""Yhoshea"", ""Y'hoshea"", ""Yhosheya"", ""Yoshoa"", ""Joshua ben Nun"", ""Josue"", ""Yhoshia"", ""Y'hoshua"", ""Yhosha"", ""Yusha'"", ""Yhoshiya"", ""Y'hoshia"", ""Joshua's Prayer"", ""Ieshua"", ""Y'hoshoa"", ""Yoshua"", ""Y'hosha"", ""Joshuah"", ""يوشع"", ""Joshua"", ""Yehoshia"", ""Jesus Navin"", ""Joshua in Islam"", ""Joshua's conquests"", ""Yosheya"", ""Joshua son of Nun"", ""Yehoshoa"", ""Yehoshiya"", ""Yĕhōshūa‘"", ""Yehosheya"", ""Yosha"", ""Jehoshuah"", ""יְהוֹשֻׁעַ""]",True,0.0391,0.8304,0.8695,7517.0,32607.0,171.51,142.4177
20260630_110601,75,ordered,,0,30,29,What Michelle Pfeiffer movie got a boost from the Coolio song Gangsta's Paradise?,Dangerous Minds,"[""Dangerous Minds (film)"", ""My Posse Don't Do Homework"", ""Dangerous Minds""]",True,0.045,0.8264,0.8713,7517.0,32607.0,171.94,142.0848
20260630_110601,75,ordered,,0,31,30,What was President Gerald Ford's middle name?,Gerald,"[""Rudolph (disambiguation)"", ""Rudolph"", ""Rudolf"", ""Rodolph"", ""Rodolphe""]",False,0.032,0.8326,0.8646,7517.0,32607.0,170.85,142.248
20260630_110601,75,ordered,,0,32,31,Art Garfunkel trained for which profession although he didn't qualify?,Actor,"[""Master Builder (occupation)"", ""Master builder (occupation)"", ""Registered Architect"", ""Architects"", ""Architecht"", ""Architect"", ""HOK Canada, Inc."", ""Stanford Downey Architects Inc."", ""Graziani + Corazza"", ""Architechts"", ""Clifford & Lawrie""]",False,0.0327,0.8308,0.8635,7517.0,32607.0,171.75,142.6857
20260630_110601,75,ordered,,0,33,32,Who was the last inmate of Spandau jail in Berlin?,Rudolf Hess,"[""Hess, Rudolf"", ""Rudolf hess"", ""Rudolf W. Hess"", ""Rudolph Hess"", ""Walther Richard Rudolf Hess"", ""Rudolf Walter Richard Hess"", ""Rudolf Hess"", ""Rudolf Walter Richard Heß"", ""Rudolph Heß"", ""Rudolf Heß"", ""Rudolf Hesse""]",True,0.0308,0.8356,0.8665,7517.0,32607.0,171.26,143.1122
20260630_110601,75,ordered,,0,34,33,What was Eddie Murphy's first movie?,48 Hrs.,"[""48 time"", ""48 Hours"", ""forty-eight  time""]",False,0.0309,0.835,0.866,7517.0,32607.0,171.21,142.963
20260630_110601,75,ordered,,0,35,34,In the 80s who wrote the novel Empire of The Sun?,J.G. Ballard,"[""JG Ballard"", ""J.G. Ballard"", ""James Graham Ballard"", ""J. G. Ballard"", ""J.G.Ballard"", ""Jg ballard"", ""A User's Guide to the Millenium"", ""J G Ballard"", ""Ballardian"", ""James G. Ballard""]",True,0.043,0.8421,0.8851,7517.0,32607.0,170.73,143.7771
20260630_110601,75,ordered,,0,36,35,Kagoshima international airport is in which country?,Japan,"[""日本國"", ""State of Japan"", ""Ja-pan"", ""Nihon"", ""Nippon"", ""Japang"", ""Modern–era Japan"", ""Etymology of Japan"", ""Japan (country)"", ""Republic of Japan"", ""Japanese financial sector"", ""Nihon-koku"", ""ISO 3166-1:JP"", ""日本"", ""Japian"", ""Japan"", ""JapaN"", ""The State of Japan"", ""Riben"", ""Nippon-koku"", ""JPN"", ""Jpan"", ""Rìběn"", ""日本国"", ""Japao"", ""JAPAN"", ""Japoa"", ""🗾""]",True,0.0375,0.8263,0.8638,7517.0,32607.0,170.87,141.1974
20260630_110601,75,ordered,,0,37,36,In which sport could the Pacers take on the Pistons?,Basketball,"[""Basketball"", ""Basketball gear"", ""Bball"", ""Boy's Basketball"", ""B Ball"", ""Shoot hoops"", ""Basketball parity worldwide"", ""Men's Basketball"", ""High school basketball"", ""Basketball Worldwide"", ""Basketball club"", ""B-ball"", ""Basket-ball"", ""Basketball team"", ""🏀"", ""Basketball rim"", ""Basketballer"", ""Rim (basketball)"", ""Basket ball"", ""Basketball net"", ""Baksetball"", ""Basketball player"", ""Basket-Ball"", ""A: Basketball"", ""Women's hoops"", ""Men's basketball"", ""BasketBall"", ""Basketball Parity Worldwide"", ""Basket Ball"", ""Baketball"", ""Basketball Player"", ""B ball"", ""Unicycle basketball""]",True,0.0423,0.8248,0.867,7517.0,32607.0,171.83,141.7182
20260630_110601,75,ordered,,0,38,37,Kim Carnes' nine weeks at No 1 with Bette Davis Eyes was interrupted for one week by which song?,The Beatles' Hey Jude,"[""Stars on 45 (Single)"", ""Stars On 45 Medley"", ""Stars on 45 medley"", ""Stars on 45 (song)"", ""Stars on 45 Medley"", ""Medley: Intro Venus / Sugar Sugar / No Reply / I'll Be Back / Drive My Car / Do You Want to Know a Secret / We Can Work It Out / I Should Have Known Better / Nowhere Man / You're Going to Lose That Girl / Stars on 45""]",False,0.0388,0.8222,0.8609,7517.0,32607.0,171.34,140.8711
20260630_110601,75,ordered,,0,39,38,Where in Canada is the Lion's Gate bridge?,"Vancouver, British Columbia","[""Vancouver, Canada"", ""Vancouver (Canada)"", ""Corpus Christi Elementary School (Canada)"", ""UN/LOCODE:CAVAN"", ""Vancouver, British Columbia, Canada"", ""Vancouver, BC, Canada"", ""Vancouver, British-Columbia"", ""Vancouver, B.C., Canada"", ""Vancouver"", ""Vancouver, British Colombia"", ""Vancover, British Columbia"", ""Vansterdam"", ""Vancouver (BC)"", ""Hastings East (Vancouver)"", ""Vancouver British Columbia"", ""Vancouver Canada"", ""City of Vancouver"", ""Vancouver, BC"", ""Vancouver (B.C.)"", ""Vancouver City Centre, British Columbia"", ""Vancouver, B.C."", ""South Vancouver, British Columbia"", ""Vancouverite"", ""Vancouver, British Columbia"", ""Vancouver Christian School"", ""Vancouvr"", ""Hong kouver"", ""Vancouverites"", ""Hongcouver"", ""Vancouver, bc"", ""Corpus Christi Elementary"", ""Hong couver"", ""Greater Vancouver Bridges"", ""Vancover"", ""Vanocuver"", ""Vancouver BC""]",True,0.0405,0.8261,0.8667,7517.0,32607.0,170.86,141.1532
20260630_110601,75,ordered,,0,40,39,What was Walter Matthau's first movie?,The Hustler,"[""The Kentuckian""]",False,0.0446,0.8369,0.8815,7517.0,32607.0,170.24,142.4673
20260630_110601,75,ordered,,0,41,40,Otis Barton was a pioneer in exploring where?,The Pacific Northwest,"[""Underwater"", ""Under water"", ""Underwater life"", ""Undersea""]",False,0.0368,0.8304,0.8672,7517.0,32607.0,169.4,140.6707
20260630_110601,75,ordered,,0,42,41,Where in England was actor Nigel Hawthorne born?,London,"[""Cofantre"", ""Coventry (city)"", ""Coventry, Warwickshire"", ""Coventry"", ""Coventry, UK"", ""Coventry, England"", ""City of Coventry"", ""COVENTRY"", ""County Borough of Coventry"", ""Coventry (borough)"", ""Coventry City council"", ""Coventry, United Kingdom"", ""Metropolitan Borough of Coventry""]",False,0.0385,0.8322,0.8707,7517.0,32607.0,170.35,141.7704
20260630_110601,75,ordered,,0,43,42,"What mythological beast has the head of a man, the body of a lion, and the tail and feet of a dragon?",A chimera.,"[""A manticore"", ""The Manticore""]",False,0.0407,0.8256,0.8663,7517.0,32607.0,171.27,141.4089
20260630_110601,75,ordered,,0,44,43,"In Greek mythology, who were Arges, Brontes and Steropes?",The three sons of the Titan Prometheus.,"[""Cyclopes (disambiguation)"", ""Cyclopes""]",False,0.0355,0.822,0.8575,7517.0,32607.0,172.29,141.6305
20260630_110601,75,ordered,,0,45,44,Which musician founded the Red Hot Peppers?,John Frusciante,"[""Ferdinand Joseph La Menthe"", ""Louise Monette"", ""Ferdinand Morton"", ""Ferdinand %22Jelly Roll%22 Morton"", ""F.P. Lamothe"", ""Ferdinand Lamothe"", ""Jellyroll Morton"", ""Ferdinand Joseph Morton"", ""Joseph Ferdinand Morton"", ""Ferdinand Joseph Lamothe"", ""Jelly-Roll Morton"", ""Jelly Roll Morton""]",False,0.031,0.8286,0.8595,7517.0,32607.0,172.5,142.9316
20260630_110601,75,ordered,,0,46,45,Where did the Shinning Path terrorists operate?,In the mountains of Afghanistan.,"[""Lower Peru"", ""Name of Peru"", ""Republic of Peru"", ""Etymology of Peru"", ""ISO 3166-1:PE"", ""Piruw"", ""Peruano"", ""República del Perú"", ""El Perú"", ""Republic of Perú"", ""Peruvian Republic"", ""Peru"", ""Peruvian"", ""Péru"", ""Piruw Ripuwlika"", ""El Peru"", ""Perú"", ""Perù"", ""Piruw Suyu"", ""Pérou"", ""Peruvia""]",False,0.0396,0.8255,0.8651,7517.0,32607.0,173.26,143.024
20260630_110601,75,ordered,,0,47,46,How old was Jimi Hendrix when he died?,27,"[""27"", ""twenty-seven""]",True,0.036,0.8298,0.8657,7517.0,32607.0,173.47,143.94
20260630_110601,75,ordered,,0,48,47,Which Brit broke the land speed record in 1990 in Thrust 2?,Richard Noble,"[""Richard Noble""]",True,0.0329,0.8344,0.8673,7517.0,32607.0,172.77,144.1612
20260630_110601,75,ordered,,0,49,48,In which state was Gene Vincent born?,Arkansas,"[""US-VA"", ""State of Virginia"", ""Virginia, USA"", ""Tenth State"", ""Religion in Virginia"", ""Virginia (USA state)"", ""Virginia (state)"", ""Commonwealth of VA"", ""Rest of Virginia"", ""Virginia"", ""Mother of Presidents"", ""Virginia (USA State)"", ""The Old Dominion"", ""VA (state)"", ""Commonwealth of Virginia"", ""Virginian Commonwealth"", ""The Mother of Presidents"", ""Virginia, United States"", ""Council of Virginia"", ""Sports in Virginia"", ""Viginia"", ""Virginia (U.S. state)"", ""10th State"", ""Virgina"", ""The Commonwealth of Virginia"", ""VA, USA"", ""Virginia (State)""]",False,0.0339,0.8318,0.8657,7517.0,32607.0,172.0,143.0613
20260630_110601,75,ordered,,0,50,49,How was the European Recovery Program in the 1940s more commonly known?,The Marshall Plan,"[""European Recovery Programme"", ""The marshal plan"", ""Marshall Aid"", ""European Recovery Program"", ""Marshall Paln"", ""The Marshall Plan"", ""European recovery act"", ""Marshall aid"", ""Marshall Plan"", ""Marshal plan"", ""Organization for European Economic Recovery"", ""Ministère de la Reconstruction"", ""Marshall aid plan"", ""Economic Cooperation Act of 1948"", ""Marshall plan"", ""Operation Rathole""]",True,0.042,0.8247,0.8667,7517.0,32607.0,172.12,141.9542
20260630_110601,75,ordered,,0,51,50,Brandon Lee died during the making of which movie?,The Crow,"[""The Crow: Dead Time"", ""The Crow (2016 film)"", ""The Crow""]",True,0.0404,0.8227,0.8631,7517.0,32607.0,171.2,140.8473
20260630_110601,75,ordered,,0,52,51,Who had a 70s No 1 hit with Let's Do It Again?,The Spinners,"[""The Staple Singers"", ""Staple Singers"", ""The Staples Singers"", ""Staples Singers"", ""Cleotha Staples""]",False,0.0439,0.8242,0.8681,7517.0,32607.0,171.76,141.5722
20260630_110601,75,ordered,,0,53,52,Who had a Too Legit To Quit Tour?,LL Cool J,"[""M. C. Hammer"", ""Hammer (rapper)"", ""Family Affair(MC Hammer album)"", ""Mc Hammer"", ""Too Tight(MC Hammer album)"", ""Stanley Burrell"", ""Stanley Kirk Burrell"", ""M c hammer"", ""Mchammer"", ""You Shouldn't Touch This"", ""Mc hammer"", ""M.C. Hammer"", ""Family Affair (MC Hammer album)"", ""McHammer"", ""MC Hammer"", ""Stanley K. Burrell"", ""Wiredoo"", ""WireDoo"", ""The hammer crew"", ""Too Tight (MC Hammer album)""]",False,0.0361,0.8336,0.8697,7517.0,32607.0,171.17,142.6928
20260630_110601,75,ordered,,0,54,53,"""According to Rudyard Kipling what were the """"two imposters"""" to meet and treat the same day?""","""The two imposters"" are the two men who are both imposters. The two imposters are the two men who are both imposters. The two","[""Triumph and Disaster""]",False,0.0349,0.8287,0.8635,7517.0,32607.0,172.03,142.5555
20260630_110601,75,ordered,,0,55,54,Who is the most successful UK solo artist in the USA?,Elton John.,"[""Sir Elton"", ""Rockaday Johnny"", ""Elthon John"", ""Eltonjohn"", ""List of Elton John awards"", ""John, Elton"", ""Reggie Dwight"", ""Lord Choc Ice"", ""Redget Buntovan"", ""Elton John's discography"", ""Elton john discography"", ""Reginald K. Dwight"", ""Elton John"", ""Mrs. Elton John"", ""Lady Choc Ice"", ""Reg Kenneth Dwight"", ""Renate Blauel"", ""Reginald Kenneth Dwight"", ""Ann Orson"", ""Reg Dwight"", ""Elton John Band"", ""Reginald Dwight"", ""Sir John Elton"", ""Elton john"", ""Elton John Discography"", ""Reginald Kenneth"", ""Elton Hercules John"", ""Sir Elton Hercules John CBE"", ""Elton H. John"", ""Nancy Treadlight"", ""Reginald kenneth dwight"", ""Reginald dwight"", ""Sir Elton John"", ""Kenneth Dwight""]",True,0.0333,0.8321,0.8655,7517.0,32607.0,172.28,143.3618
20260630_110601,75,ordered,,0,56,55,Which country does the airline TAAG come from?,Angola,"[""Angola"", ""Angloa"", ""Etymology of Angola"", ""Republic of Angola"", ""Sport in Angola"", ""The Republic of Angola"", ""ISO 3166-1:AO""]",True,0.0312,0.8352,0.8664,7517.0,32607.0,172.24,143.8547
