session_id,num_questions,mode,seed,start_index,question_number_in_session,question_index_in_dataset,question,model_answer,ground_truth_aliases,is_correct,send_request_time,network_latency,receive_response_time,client_total_time,processing_non_inference_time,inference_time,cloud_total_time,communication_time,computation_time,api_total_time,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,energy_joules_estimate
20260701_151914,100,random,44,,16,12400,At which sport has Indonesia won several medals including gold in each Summer Olympics from 1992-2008?,Badminton,"[""Rules of badminton"", ""Badders"", ""Badmitton"", ""Shuttler"", ""Badminton 1000 bc"", ""Badmington"", ""Badmitten"", ""Badminton players"", ""Badminton"", ""Badminton racquet"", ""🏸"", ""Badmiton"", ""History of badminton""]",True,0.0,0.4313,0.0003,0.4316,0.0148,0.273,0.2878,0.4316,0.2878,0.7194,5642.0,32607.0,137.92,37.6493
20260701_151914,100,random,44,,17,13272,Who married Heidi Klum in May 2005?,Seal,"[""Seal (disambiguation)"", ""Seal (album)"", ""Sealed"", ""Seal""]",True,0.0,0.6498,0.4939,1.1437,0.0152,0.2723,0.2875,1.1437,0.2875,1.4313,5642.0,32607.0,139.9,38.0993
20260701_151914,100,random,44,,18,10686,Who composed the ballet ‘Swan Lake’?,Tchaikovsky,"[""Tsjajkovskij"", ""Tchaicovski"", ""Piotr Czajkowski"", ""Piotr Il'yich Tchaikovsky"", ""Tchaicovksy"", ""Peter Illyich Tchaikovsky"", ""Tschaikovsky"", ""Tchaichovsky"", ""Tschaikovski"", ""Tschaikowsky"", ""Пётр Чайковский"", ""Piotr Tchaikovsky"", ""Piotr Ilyitch Tchaikovsky"", ""P. I Tschaikovsky"", ""Tschaikowski"", ""Pyotr Chaykovsky"", ""Tsjaikovskij"", ""Piotr Ilitsch Tschaikowski"", ""Petr Ilyich Tchaikovsky"", ""Peter Ilyitch Tschaikovsky"", ""Tchiachovski"", ""Tchaikovsky"", ""Пётр Чайко́вский"", ""Pjotr Ilych Tchaikovsky"", ""Tchaikovski"", ""Ilyich Tchaikovsky"", ""Peter Ilyich Tschaikowsky"", ""Pyotr Chaikovsky"", ""Piotr Iljicz Czajkowskij"", ""Tchaicovsky"", ""P I Tchaikovski"", ""Tjajkovskij"", ""Tchaikofski"", ""Peter Ilyich Tchiakovsky"", ""Pjotr Tšaikovski"", ""P I Tchaikovsky"", ""Piotr Ilich Tschaikowsky"", ""Tchaikofsky"", ""Pietr Tchaikowsky"", ""Tchaikovasky"", ""Peter Illich Tchaikovsky"", ""Pyotr Ilyich Tchaikowsky"", ""P. I. Tschaikovsky"", ""Pjotr Iljitsch Tschaikowsky"", ""Pjotr Iljitsch Tschaikowski"", ""Чайко́вский"", ""P. I. Tchaikovski"", ""Tchaikowsky"", ""Peter Tchaikovski"", ""P. I. Tchaikovsky"", ""Tchaikowski"", ""Petr Il’ic Cajkovskij"", ""Peter I. Tchaikovski"", ""Pyotr Il'ich Chaykovsky"", ""Pyotr Illich Tchaikovsky"", ""Pyotr Ilyich"", ""Pytor Il'yich Chaykovsky"", ""Pyotr Illych Tchaikovsky"", ""Peter Tschaikowsky"", ""Peter Illich Tschaikowsky"", ""Petr chaikovskiy"", ""Pëtr Ilyich Tchaikovsky"", ""Pjotr Tjajkovskij"", ""Peter Ilich Tchaikovsky"", ""Pyotr Il'yich Tchaikovsky"", ""Peter I. Tchaikovsky"", ""Pyotr Ilich Tchaikovsky"", ""Petr Il'ic Cajkovskij"", ""Pyotr Il’yich Tchaikovsky"", ""Pyotr Ilyich Chaykovsky"", ""Peter Tchaikovsky"", ""Peter Ilyich Tchaikovsky"", ""Peter Tschaikovsky"", ""Pëtr Il’ič Čajkovskij"", ""P.I. Tschaikovsky"", ""Tchaikovksy"", ""Tschaicowsky"", ""Tchicovski"", ""Čajkovskij"", ""Pyotr Tchaikowsky"", ""Piotr Iljitsch Tchaikowsky"", ""Pëtr Ilyich Chaikovsky"", ""Peter Ilyitch Tchaikovsky"", ""Peter I Tchaikovsky"", ""Pyotr Ilyich Tchaikovsky"", ""Pyotr Ilyich Tschaikovsky"", ""Pyotr Il’ich Chaykovsky"", ""Пётр Ильи́ч Чайко́вский"", ""Piotr Ilyich Tchaikovsky"", ""Pyotr Il'yich Chaikovsky"", ""Pyotr Tchaikovsky"", ""Чайковский""]",True,0.0,0.4844,0.0002,0.4846,0.0144,0.2718,0.2862,0.4846,0.2862,0.7708,5642.0,32607.0,110.13,29.9339
20260701_151914,100,random,44,,19,11740,"Whose official country residence is Dorneywood, Buckinghamshire?",Queen Elizabeth II,"[""Chancellor of the exchequer"", ""Chancellor of the Exchequer"", ""Chancellor Of the Exchequer Treasury"", ""Chancellor of the Exchquer"", ""The Chancellor of the Exchequer"", ""British Chancellor"", ""Chancellor of the Exchequer of England""]",False,0.0,0.6513,0.0001,0.6515,0.0151,0.2724,0.2875,0.6515,0.2875,0.9389,5642.0,32607.0,161.04,43.8702
20260701_151914,100,random,44,,20,2410,"""The song """"Have yourself a merry little Christmas"""" comes from which musical?""","""A Christmas Carol""","[""MEET ME IN ST LOUIS"", ""Meet Me In St. Louis"", ""Meet Me in St Louis"", ""Meet Me in St. Louis (film)"", ""Meet Me in St. Louis""]",False,0.0,0.6155,0.0003,0.6158,0.0152,0.2718,0.2871,0.6158,0.2871,0.9028,5642.0,32607.0,139.89,38.0259
20260701_151914,100,random,44,,21,11102,Which US artist married Lee Krasner in 1945?,Jackson Pollock,"[""Paul Jackson Pollock"", ""Pollock, Jackson"", ""Number 1 (painting)"", ""Jack the Dripper"", ""Lavender Mist"", ""Jackson pollock"", ""Jackson Polluck"", ""Jackson Pollock"", ""Jackson Pollack"", ""One: Number 31"", ""Number 1 (Jackson Pollock)"", ""Pollockian""]",True,0.0,0.4885,0.0002,0.4887,0.0145,0.2737,0.2883,0.4887,0.2883,0.777,5642.0,32607.0,139.83,38.2773
20260701_151914,100,random,44,,22,9264,What is the Great Smoo?,"The Great Smoo is a 100-mile (160 km) long, 10-mile (16 km) wide,","[""Cave (surname)"", ""A Cave"", ""CAVE"", ""Cave (video games)"", ""Cave (disambiguation)""]",False,0.0,0.4351,0.0003,0.4354,0.0152,0.272,0.2872,0.4354,0.2872,0.7225,5642.0,32607.0,142.27,38.6928
20260701_151914,100,random,44,,23,5211,The flag of which European country is a blue-white-red horizontal tricolour with the coat of arms centred vertically but located left of centre horizontally?,Spain,"[""Сърбия"", ""Serubia"", ""ISO 3166-1:RS"", ""RS of Serbia"", ""Serbie"", ""Serbian state"", ""Performing arts of Serbia"", ""Serbia"", ""Srvija"", ""Србија"", ""Etymology of Serbia"", ""Република Србија"", ""Republika Srbija"", ""Republic of Serbia"", ""Serbia, Yugoslavia"", ""Srbija"", ""Serbo"", ""Largest cities of Serbia"", ""Szerbia""]",False,0.0,0.6649,0.0003,0.6652,0.0148,0.2724,0.2872,0.6652,0.2872,0.9524,5642.0,32607.0,135.54,36.915
20260701_151914,100,random,44,,24,3670,"""What is the last name of """"Oprah""""?""",Winfrey,"[""Winfrey""]",True,0.0,0.7344,0.0003,0.7347,0.0147,0.2726,0.2872,0.7347,0.2872,1.022,5642.0,32607.0,140.19,38.2095
20260701_151914,100,random,44,,25,16744,Which acid is contained in Grapes?,Tartaric acid,"[""Tartaric acid"", ""2,3-dihydroxybutanedioic acid"", ""Threaric acid"", ""E334"", ""Tart flavor"", ""Dihydroxysuccinic acid"", ""Paratartaric acid"", ""Cream of tatar"", ""Wine Diamonds"", ""Tartaric Acid"", ""D-tartaric acid"", ""Tartaric crystals"", ""TARTARIC ACID"", ""Uvic acid"", ""L-tartaric acid"", ""C4H6O6"", ""Tartraric acid"", ""Mesotartaric acid"", ""(R,R)-tartrate"", ""2,3-dihydroxysuccinic acid"", ""Tartaric (acid)""]",True,0.0,1.6707,0.0002,1.671,0.0146,0.2717,0.2863,1.671,0.2863,1.9573,5642.0,32607.0,89.38,24.284
20260701_151914,100,random,44,,26,2295,"Which is the most northerly of the islands of Japan? Its capital, Sapporo, has hosted the Winter Olympics.",Hokkaido,"[""Hokkaidou prefecture"", ""北海道"", ""Hokkaido region"", ""Bilkalberta"", ""Mosir"", ""Hokkaidō Prefecture"", ""Hokkaido Prefecture"", ""Hokkaidou"", ""JP-01"", ""Hokkaido Japan"", ""HOKKAIDO"", ""Hokkaidō, Japan"", ""Hokkaidoh prefecture"", ""Hokkaidoo"", ""Ezochi"", ""Hokkaidô, Japan"", ""Hokkaido, Japan"", ""Hokkaidoo prefecture"", ""Hokkai"", ""Hokkai-do"", ""Hokkaidoo region"", ""Beihaidao"", ""Hokkaidō region"", ""Bilk (drink)"", ""Hokaido"", ""Hokkaidō"", ""Hokkaido (Japan)"", ""Hokkaidou Prefecture"", ""Hokkaidô Prefecture"", ""Hokkaidô"", ""Hokkaido Island"", ""Hokkaidoh"", ""Jesso"", ""Hokkaidō prefecture"", ""Hokkaido"", ""Hokkaido prefecture""]",True,0.0,1.0796,0.5076,1.5872,0.015,0.2743,0.2893,1.5872,0.2893,1.8765,5642.0,32607.0,93.75,25.7192
20260701_151914,100,random,44,,27,3100,"The inventors of Penicillin, Television, the Bank of England, the BBC, and the decimal point were?",The British,"[""Scottish (disambiguation)"", ""Scotish"", ""Scottish""]",False,0.0,0.5427,0.0001,0.5429,0.0158,0.2722,0.288,0.5429,0.288,0.8309,5642.0,32607.0,113.75,30.9657
20260701_151914,100,random,44,,28,8847,In German towns and cities what is the S-Bahn,A fast train that runs on a separate track from the main line,"[""Fixed rail"", ""Rail-road"", ""Rail industry"", ""Wilkes-Barre and Harvey’s Lake Railroad"", ""Rail road"", ""Railroad Construction"", ""Rail service"", ""Rail network"", ""Rail-way"", ""Railway System"", ""Rail transportation"", ""Train travel"", ""Railways"", ""Passenger rail"", ""Trains and Railways"", ""Railroad"", ""Rail travel"", ""Train transportation"", ""Train transport"", ""RailTransport"", ""Railwaymen"", ""Rail system"", ""Railwayman"", ""Railway transport"", ""Railed vehicle"", ""Passenger rail transport"", ""Rail Transport"", ""Railroading"", ""Railway"", ""Railroad worker"", ""Rail (transport)"", ""Rail way"", ""Railroader"", ""Railway industry"", ""Railroads"", ""Railroad construction"", ""Rail transport"", ""Railway system""]",False,0.0,0.6478,0.0003,0.6481,0.0164,0.2713,0.2877,0.6481,0.2877,0.9358,5642.0,32607.0,171.81,46.6043
20260701_151914,100,random,44,,29,10335,What are the flat treeless plains of Argentina called?,Pampas,"[""Pampas"", ""Pampa"", ""The Pampa"", ""Pampa grassland"", ""The Pampas""]",True,0.0,0.6734,0.0002,0.6736,0.0155,0.2717,0.2872,0.6736,0.2872,0.9609,5642.0,32607.0,139.34,37.862
20260701_151914,100,random,44,,30,3529,"""What latin phrase means """"unaccompanied"""" when applied to music?""","""a capella""","[""Acappella"", ""Acapella"", ""A'cappella"", ""A cappela"", ""A Cappella"", ""A-capella"", ""Contemporary a cappella"", ""A-Capela"", ""A capella"", ""Capella music"", ""Recorded A Cappella Review Board"", ""ACappela"", ""A Cappela"", ""Arcapella"", ""A-capela"", ""Accapella"", ""A Capella"", ""Acappela"", ""A cappellas"", ""A capela"", ""A-cappella"", ""A-Cappella"", ""A-Cappela"", ""In the church style"", ""ACappella"", ""A'capella"", ""ACapella"", ""Unaccompanied"", ""A cappella"", ""A-Capella"", ""A-cappela""]",True,0.0,0.7033,0.0003,0.7036,0.0145,0.2717,0.2863,0.7036,0.2863,0.9898,5642.0,32607.0,134.86,36.642
20260701_151914,100,random,44,,31,9493,Carbon dioxide in solid form is called what?,Dry ice,"[""Cardice"", ""Dry-ice"", ""Dryice"", ""Dry ice"", ""Card ice"", ""Carbon dioxide ice"", ""Dry Ice""]",True,0.0,0.7724,0.0003,0.7727,0.0146,0.2718,0.2864,0.7727,0.2864,1.0591,5642.0,32607.0,133.49,36.2841
20260701_151914,100,random,44,,32,1146,What colour jumper does fictional character Rupert the Bear wear?,Blue.,"[""Red (colour)"", ""Rgb(255, 0, 0)"", ""Incarnadining"", ""Rauður"", ""Incarnadine"", ""Red (political adjective)"", ""FF0000"", ""Red Movement"", ""Red"", ""Red (Colour)"", ""Reddeners"", ""Reddest"", ""Reddened"", ""Redishly"", ""Firebrick red"", ""Reddens"", ""Reddener"", ""Color red"", ""Reddishness"", ""Redly"", ""Aztec red"", ""Red (color)"", ""(255, 0, 0)"", ""Raudur"", ""Color/red"", ""Redest"", ""Redishness"", ""Incarnadined"", ""Incarnadines"", ""Reddishly"", ""List of terms associated with the color red"", ""Redness""]",False,0.0,0.5276,0.0001,0.5278,0.0144,0.2733,0.2877,0.5278,0.2877,0.8155,5642.0,32607.0,134.65,36.7973
20260701_151914,100,random,44,,33,11290,Which US actor played the title role in the television police drama ‘T J Hooker’?,William Shatner,"[""Gloria Rabinowitz"", ""Star Trek (Shatnerverse Novels)"", ""Shatastic"", ""William Shatner"", ""A Twist in the Tale (1998 TV series)"", ""Shatneresque"", ""The Shat"", ""Bill Shatner"", ""Shatnerian"", ""Nerine Kidd"", ""The Shatters"", ""Gloria Rand"", ""Willem shatner"", ""William Alan Shatner"", ""Shatner, William"", ""Will Shatner"", ""Shatnernator"", ""William Shatner SciFi DVD of the Month Club""]",True,0.0,0.5139,0.0003,0.5142,0.0152,0.2715,0.2867,0.5142,0.2867,0.801,5642.0,32607.0,146.19,39.6922
20260701_151914,100,random,44,,34,12644,What animated character does Gene Kelly dance with in the film Anchors Aweigh?,The mermaid,"[""Jerry Mouse"", ""Jerry (Tom and Jerry)""]",False,0.0,0.5051,0.0003,0.5054,0.0152,0.2735,0.2887,0.5054,0.2887,0.7941,5642.0,32607.0,180.25,49.305
20260701_151914,100,random,44,,35,3139,"US veterinary pathologist Daniel Salmon (1850-1914) oversaw the discovery of what, named eponymously?",Salmonellosis,"[""Soul manela"", ""Soulmanila"", ""Salmanilla"", ""Salmonilla"", ""Salmonella Panama"", ""Sourmanila"", ""Soul manilla"", ""Salmanila"", ""Solmanilla"", ""Saulmanella"", ""Sour manella"", ""Samonella"", ""Saulmanela"", ""Sal manela"", ""Sourmanilla"", ""Saurmanilla"", ""Soul manila"", ""Saul manella"", ""Sol manella"", ""Salmanela"", ""Saulmanilla"", ""Salmonella"", ""Solmanila"", ""Sourmanela"", ""Soulmanela"", ""Soulmanella"", ""Sourmanella"", ""Sal manella"", ""Saul manela"", ""Saurmanila"", ""Sour manilla"", ""Saulmanila"", ""Sol manela"", ""Solmanella"", ""Salmonella tryphimurium"", ""Solmanela"", ""Saur manila"", ""Saul manila"", ""Saurmanela"", ""Salmanella"", ""Salmonela"", ""Salmonella phages"", ""Saur manella"", ""Soulmanilla"", ""Sour manila"", ""Sal manilla"", ""Sal manila"", ""Saur manela"", ""Salmonellae"", ""Saur manilla"", ""Saul manilla"", ""Sour manela"", ""Sol manilla"", ""Saurmanella"", ""Soul manella""]",False,0.0,0.6332,0.0003,0.6335,0.0151,0.2726,0.2877,0.6335,0.2877,0.9212,5642.0,32607.0,139.48,38.0228
20260701_151914,100,random,44,,36,15639,"Which popular dessert was invented at the Hungry Monk in Alfriston, Sussex?",Sticky Toffee Pudding,"[""SUSSEX POND""]",False,0.0,0.5712,0.0002,0.5714,0.0142,0.2743,0.2885,0.5714,0.2885,0.8599,5642.0,32607.0,135.38,37.1291
20260701_151914,100,random,44,,37,15601,In which book of the bible is the story of Noah's Ark?,Genesis,"[""Génesis"", ""Genesis (Album)"", ""Genesis (song)"", ""Genisis"", ""Genesis (album)"", ""Book of Genesis (disambiguation)"", ""Genesis (film)"", ""Genesis"", ""Genesis (disambiguation)""]",True,0.0,0.585,0.0001,0.5852,0.0146,0.273,0.2876,0.5852,0.2876,0.8728,5642.0,32607.0,154.32,42.1284
20260701_151914,100,random,44,,38,6244,What was the capital of West Germany from 1949 to 1990?,Bonn,"[""Castra Bonnensis"", ""Bonnsch (beer)"", ""Schwarzrheindorf/Vilich-Rheindorf"", ""Bönnsch (beer)"", ""Capital of West Germany"", ""UN/LOCODE:DEBON"", ""Bonn, Germany"", ""Schwarzrheindorf"", ""Bundesdorf"", ""Bonn"", ""Bonn am Rhein"", ""Bonna"", ""Boennsch (beer)"", ""Bonn (district)""]",True,0.0,2.019,0.0003,2.0193,0.0153,0.272,0.2873,2.0193,0.2873,2.3066,5642.0,32607.0,86.7,23.5835
20260701_151914,100,random,44,,39,6179,"Cardonagh, the most northerly town in Ireland is in which county?",Donegal,"[""Dun na nGall"", ""Donegal"", ""Donegal town"", ""DONEGAL"", ""Donegal, Ireland"", ""Dún na nGall"", ""Donegal Borough"", ""Donegal Town"", ""Donegal, ireland""]",True,0.0,0.4461,0.0002,0.4464,0.0147,0.2726,0.2873,0.4464,0.2873,0.7337,5642.0,32607.0,145.37,39.6308
20260701_151914,100,random,44,,40,4261,What colour is lapis lazuli?,Blue,"[""Blue"", ""Rgb(0, 0, 255)"", ""Orphan blue"", ""Slate Blue (color)"", ""Bluishness"", ""Dark Blue (color)"", ""Pale Blue"", ""Blue in human culture"", ""Blue (color)"", ""Police car blue"", ""Blue (Colour)"", ""Blueishness"", ""List of terms associated with the color blue"", ""Caspian blue"", ""Blue (colour)"", ""Light-blue"", ""Bluest"", ""Bluish"", ""Bluishly"", ""(0, 0, 255)"", ""Blueishly"", ""Bluer"", ""Blae"", ""Blueness""]",True,0.0,0.4507,0.0002,0.4509,0.0146,0.273,0.2876,0.4509,0.2876,0.7385,5642.0,32607.0,140.04,38.2302
