session_id,num_questions,mode,seed,start_index,question_number_in_session,question_index_in_dataset,question,model_answer,ground_truth_aliases,is_correct,send_request_time,network_latency,receive_response_time,client_total_time,processing_non_inference_time,inference_time,cloud_total_time,communication_time,computation_time,api_total_time,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,energy_joules_estimate
20260701_152243,100,random,46,,11,10488,What artist designed the logo for Chupa Chups lollipops?,Salvador Dali,"[""Salvador Felipe Jacinto DalA"", ""Daliesque"", ""Salvador Felip Jacint Dali Domenech"", ""Dalíesque"", ""Salvador Felip Jacint Dalí Domènech"", ""Salvador Felipe Jacinto Dali"", ""Meanings of Paintings by Salvador Dali"", ""Dalí"", ""Nuclear cross"", ""Salvador Dali i Domenech"", ""Dali Lithograph"", ""Salvador Domingo Felipe Jacinto Dalí i Domenech"", ""Salvador Domingo Felipe Jacinto Dalí i Domènech, 1st Marquis of Púbol"", ""Dali salvador"", ""Salvador Domingo Felipe Jacinto Dali i Domenech"", ""Salvador dhali"", ""Salvadore Dali"", ""Salvador Dalì"", ""Salvador Dalí"", ""Salvador Domingo Felipe Jacinto Dali i Domènech"", ""Salvador Dali"", ""Salvador Dalí i Domènech"", ""Salvador Domenec Felip Jacint Dali Domenech"", ""Marques de Pubol"", ""Salvador Domingo Felipe Jacinto Dalí i Domènech"", ""Salvador Domenec Felip Jacint Dalí Domenech"", ""Salvador dalì"", ""Salvador dali"", ""Salvador Felipe Jacinto Dali i Domenech"", ""The Meanings of the Paintings of Salvador Dali"", ""Avida Dollars"", ""Salvidor Dali""]",True,0.0,0.5029,0.0002,0.5031,0.0154,0.2719,0.2873,0.5031,0.2873,0.7904,5642.0,32607.0,161.35,43.8686
20260701_152243,100,random,46,,12,1784,"In the lyrics of ‘Hello, Hello, Who’s Your Lady Friend?’, Margate is mentioned in the verse.","Margate is a seaside town in Kent, England.","[""Brighthelmstone"", ""UN/LOCODE:GBBSH"", ""BRIGHTON"", ""Brighton music"", ""Brighton Ferry"", ""Brighton, UK"", ""Brighton, Sussex"", ""Mayor of Brighton"", ""Brighton, East Sussex"", ""Brighton Borough Council"", ""County Borough of Brighton"", ""Brighton, England"", ""Brighton""]",False,0.0,0.4709,0.0003,0.4712,0.0145,0.2735,0.2879,0.4712,0.2879,0.7592,5642.0,32607.0,134.59,36.8062
20260701_152243,100,random,46,,13,1011,The Lord Advocate is the chief law officer in which European country?,Scotland,"[""The Scottish Nation"", ""Scotlander"", ""Scotland"", ""Northern Great Britain"", ""Scot Land"", ""Scottland"", ""Scotlanders"", ""Scotland, UK"", ""Scotland's"", ""Scottish nation"", ""North Great Britain"", ""Autonomous Province of Scotland"", ""Scottish Nation"", ""Communications in Scotland"", ""Maps of scotland"", ""North of Great Britain"", ""Scotia minor"", ""Auld Country"", ""Scotchland"", ""H-Alba"", ""SCOTLAND"", ""East coast of Scotland""]",True,0.0,0.4566,0.0003,0.4569,0.0151,0.274,0.2891,0.4569,0.2891,0.7461,5642.0,32607.0,167.21,45.8131
20260701_152243,100,random,46,,14,4436,In 2008 government in Bhutan was changed from an absolute monarchy to what?,Constitutional Monarchy,"[""Monarchic republic"", ""Representative monarchists"", ""Limited monarchy"", ""Representative constitutional monarchisms"", ""Representative monarch"", ""Representative monarchist"", ""Constitutional Monarch"", ""Parliamentary monarchies"", ""Representative parliamentary monarch"", ""Constitutional monarchs"", ""Parliamentary Monarchy"", ""Parliamentary monarchism"", ""Representative monarchy"", ""Representative monarchs"", ""Representative parliamentary monarchies"", ""Semi Constitutional Monarchy"", ""Representative monarchism"", ""Parliamentary monarchist"", ""Constitutional monarchism"", ""Constitutional monarchies"", ""Representative parliamentary monarchists"", ""Parliamentary monarchisms"", ""Constitutional royalists"", ""Representative parliamentary monarchs"", ""Representative constitutional monarchism"", ""Parliamentary monarchists"", ""Constitutional monarchists"", ""Constitutional monarchy"", ""Ceremonial monarchies"", ""Representative constitutional monarchy"", ""Parliamentary monarch"", ""Constitutional monarchist"", ""Constitutional monarchisms"", ""Semi-constitutional monarchy"", ""Representative constitutional monarchs"", ""Representative constitutional monarchist"", ""Representative constitutional monarch"", ""Constitutional democratic monarchy"", ""Representative monarchisms"", ""Representative parliamentary monarchisms"", ""Representative parliamentary monarchist"", ""Constitutional Monarchy"", ""Representative monarchies"", ""Parliamentary monarchs"", ""Representative consitutional monarchies"", ""Representative parliamentary monarchism"", ""Constitutional monarch"", ""Parliamentary monarchy"", ""Representative parliamentary monarchy"", ""Representative constitutional monarchists""]",True,0.0,0.6512,0.0003,0.6515,0.0149,0.2717,0.2866,0.6515,0.2866,0.9381,5642.0,32607.0,138.52,37.6333
20260701_152243,100,random,46,,15,9677,"First debuting in the cartoon Mickey's Review, what classic turtle neck wearing cartoon character had the original name of Dippy Dog?",Donald Duck,"[""Goofy holler"", ""Goofey"", ""Gawrsh!"", ""Goofy Jr."", ""George Geef"", ""Max Goofy"", ""Goofy yell"", ""Ah-Hyuck"", ""Goofy"", ""Ah-hyuck"", ""A-Hyuck"", ""Goofy Goof"", ""Goofy Sr."", ""Dippy Dawg"", ""Super Goofy"", ""Super Goof"", ""Goofy filmography"", ""List of Goofy Cartoons"", ""A-hyuck"", ""List of Donald Duck & Goofy Cartoons""]",False,0.0,0.5541,0.0003,0.5545,0.0151,0.2731,0.2882,0.5545,0.2882,0.8427,5642.0,32607.0,139.14,38.0018
20260701_152243,100,random,46,,16,17293,Which song did Aled Jones forget the words of during a Royal Variety Performance,The Beatles’ “All You Need Is Love”,"[""Memry"", ""Memories"", ""Memory"", ""Topographical memory"", ""Human memory"", ""Memory (psychology)"", ""Memory training"", ""Memory retention"", ""Memorable"", ""Topographic memory"", ""Molecular mechanisms of memory""]",False,0.0,0.6654,0.5069,1.1723,0.0149,0.2715,0.2865,1.1723,0.2865,1.4588,5642.0,32607.0,139.71,37.9369
20260701_152243,100,random,46,,17,10802,Stanislaw August Poniatowski was the last king of which European country?,Poland,"[""Etymology of Poland"", ""Polish state"", ""Poleand"", ""Rzeczpospolita Polska"", ""Polland"", ""ISO 3166-1:PL"", ""Polskor"", ""Republic of Poland"", ""POLAND"", ""Fourth Poland"", ""Country- Poland"", ""Poleland"", ""Polska"", ""Poland"", ""Poland."", ""Pols Land"", ""Polnd"", ""Po land"", ""Lenkija"", ""Bastarnia"", ""Pologne"", ""PolanD"", ""Polija"", ""Pole land"", ""Architecture of Poland"", ""Ploand""]",True,0.0,0.5151,0.0003,0.5154,0.0151,0.2741,0.2893,0.5154,0.2893,0.8047,5642.0,32607.0,114.34,31.3447
20260701_152243,100,random,46,,18,3044,What holds the greatest volume of fresh water on Earth?,Oceans,"[""Glaciar"", ""Glacier"", ""Continental glacier"", ""Glacial deposition"", ""Fluvio-glacial deposition"", ""Tidewater glaciers"", ""Alpine glaciers"", ""Glaciated"", ""Glaciers"", ""Unglaciated"", ""Glaciate"", ""Glacial formation"", ""Ice river"", ""Warm-based glacier"", ""Glaciars"", ""Gletscher"", ""Glacial trough"", ""Glacially"", ""GLACIER"", ""Ogive (glacier)"", ""Cold-based glacier"", ""Glacitectonism"", ""Channel glacier"", ""Glacial Trough"", ""Ogives (glaciers)"", ""Receding glacier"", ""Glacitectronism"", ""Polythermal glacier"", ""Basal ice"", ""Alpine glacier"", ""Ablation till"", ""Mountain glacier"", ""Glacial ice""]",False,0.0,0.4156,0.0276,0.4433,0.0146,0.2734,0.288,0.4433,0.288,0.7312,5642.0,32607.0,139.23,38.0667
20260701_152243,100,random,46,,19,13040,"In 1487, Portuguese navigator Bartholomew Diaz was the first European to sail past which landmark?",Cape of Good Hope,"[""Cape Point Nature Reserve"", ""Kaap die Goeie Hoop"", ""Kaap de Goede Hoop"", ""African cape"", ""Cape of storms"", ""Cape of Good Hope (landmark)"", ""Cape of Good Hope (South Africa)"", ""South African Cape"", ""Cape of Good Hope, South Africa"", ""Cape Hope"", ""Cape of Good Hope (Landmark)"", ""Cabo da Boa Esperança"", ""Cape of good hope"", ""The Cape of Good Hope"", ""Cape of Storms"", ""Cabo de Buena Esperanza"", ""Cape of Good Hope""]",True,0.0,0.7101,0.0002,0.7103,0.0148,0.2727,0.2875,0.7103,0.2875,0.9978,5642.0,32607.0,135.04,36.828
20260701_152243,100,random,46,,20,15687,In which Canadian province or state is Cape Race?,Newfoundland,"[""Newfoundland and labrador"", ""Newfoundland, Canada"", ""Province of Newfoundland"", ""Newfoundland and Labrador"", ""Newfoundland And Labrador"", ""New Foundland & Labrador"", ""Neufundland"", ""Newfoundlanders"", ""NEWFOUNDLAND"", ""Nfld"", ""Province of Newfoundland and Labrador"", ""Terre-Neuve (province)"", ""Newfoundland & Labrador"", ""NFLD"", ""Newfoundland (province)"", ""CA-NL"", ""Terre-Neuve-et-Labrador"", ""Terra Nova, Canada"", ""Newfoundland"", ""Newfoundlander"", ""Nfld.""]",True,0.0,0.46,0.0003,0.4603,0.0153,0.2723,0.2876,0.4603,0.2876,0.7479,5642.0,32607.0,161.61,44.007
20260701_152243,100,random,46,,21,11808,What is the first name of Madame Bovary in Flaubert's 1856 novel?,Emma,"[""Emma (singer)"", ""Emma (1996)"", ""Emma"", ""Emma (1996 movie)"", ""Emma (film)"", ""Emma (disambiguation)"", ""EMMA"", ""Emma (1996 film)""]",True,0.0,0.4281,0.0003,0.4285,0.0149,0.2721,0.2871,0.4285,0.2871,0.7155,5642.0,32607.0,135.27,36.8096
20260701_152243,100,random,46,,22,5115,"What area of Florida can be described as a slow-moving, 60 mile wide river?",The Everglades,"[""Glades, FL"", ""Tip of Florida"", ""Florida Everglades"", ""The Glades (Florida)"", ""Glades, Florida"", ""Everglades"", ""Glades (Florida)"", ""Everglades, Miami-Dade County, Florida"", ""Everglades, Miami-Dade County, FL"", ""The Everglades"", ""Florida everglades"", ""The Glades, FL"", ""Everglades Agricultural Area"", ""The Glades, Florida""]",True,0.0,0.4331,0.0003,0.4334,0.0149,0.2721,0.287,0.4334,0.287,0.7204,5642.0,32607.0,173.54,47.2251
20260701_152243,100,random,46,,23,15424,Which Wagner opera tells the story of the eponymous swan knight and features The Bridal Chorus?,Lohengrin,"[""Loherangrin"", ""Lorengel"", ""Lohengrin""]",True,0.0,0.4227,0.0003,0.423,0.0149,0.2732,0.2881,0.423,0.2881,0.7111,5642.0,32607.0,139.87,38.2133
20260701_152243,100,random,46,,24,15257,"The Washington Post reporters, Carl Bernstein and Bob Woodward, wrote an account of the Watergate scandal, published in 1974. What was the book called?",All the President’s Men,"[""All the President's Men"", ""All the President’s Men"", ""All The President's Men"", ""Woodstein"", ""All the presidents men"", ""All the President's Men (novel)""]",True,0.0,0.6428,0.0004,0.6432,0.0151,0.275,0.2901,0.6432,0.2901,0.9332,5642.0,32607.0,150.06,41.2645
20260701_152243,100,random,46,,25,2435,What was the former name of Manchester airport ?,Manchester Airport,"[""Ringway (disambiguation)"", ""Ringway"", ""RINGWAY""]",False,0.0,0.4736,0.0003,0.4739,0.0154,0.275,0.2904,0.4739,0.2904,0.7644,5642.0,32607.0,175.31,48.2183
20260701_152243,100,random,46,,26,15059,Who was king of England from 1042 to 1066?,William the Conqueror,"[""EDWARD the CONFESSOR"", ""King Edward the Confessor"", ""Saint Edward the Confessor"", ""St. Edward the Confessor"", ""St. Edward The Confessor"", ""EdwardtheConfessor"", ""Édouard le Confesseur"", ""Eadweard se Andettere"", ""Eadƿeard se Andettere"", ""Cultural depictions of Edward the Confessor"", ""Edouard le Confesseur"", ""Eadweard III"", ""Ēadweard se Andettere"", ""Edward the Confessor"", ""Edward the confessor"", ""St Edward the Confessor"", ""Ēadƿeard se Andettere""]",False,0.0,0.4561,0.0003,0.4564,0.0156,0.274,0.2897,0.4564,0.2897,0.7461,5642.0,32607.0,135.31,37.0789
20260701_152243,100,random,46,,27,17839,"On Monday, Samoa became the first nation in nearly 40 years to switch sides of the road. On what side do they now drive?",On the left.,"[""Left (disambiguation)"", ""Left (album)"", ""Left""]",True,0.0,0.6395,0.0003,0.6398,0.0152,0.2743,0.2895,0.6398,0.2895,0.9294,5642.0,32607.0,160.15,43.9276
20260701_152243,100,random,46,,28,3584,Who was the first of these to become US President?,George Washington,"[""Father of the Constitution"", ""Jimmy Madison"", ""President Madison"", ""James Madison, Jun."", ""Presidency of James Madison"", ""James Madison"", ""4th President of the United States"", ""James Madison, Jr."", ""Nelly Conway Madison"", ""President James Madison"", ""Fourth President of the United States"", ""Madison, James"", ""Madison Administration"", ""James madison""]",False,0.0001,0.4956,0.0004,0.4961,0.0158,0.2718,0.2876,0.4961,0.2876,0.7837,5642.0,32607.0,135.41,36.8048
20260701_152243,100,random,46,,29,14177,"Which racecourse, home to the King George VI steeplechase, is situated at Sunbury on Thames?",Kempton Park,"[""Kempton Park (disambiguation)"", ""KEMPTON PARK"", ""Kemptonpark"", ""Kempton Park""]",True,0.0,0.4294,0.0001,0.4295,0.0159,0.2718,0.2877,0.4295,0.2877,0.7172,5642.0,32607.0,155.67,42.3141
20260701_152243,100,random,46,,30,7417,Alan Minter was World boxing champion at which weight?,Middleweight,"[""Middle-weight"", ""Middleweight""]",True,0.0,0.641,0.0003,0.6413,0.0149,0.2732,0.288,0.6413,0.288,0.9294,5642.0,32607.0,164.92,45.0528
20260701_152243,100,random,46,,31,11030,Who won the 1989 Ladies Singles Wimbledon Championship?,Steffi Graf,"[""Peter Graf"", ""Stephanie Maria Graf"", ""Steffie graf"", ""Steffi Graf"", ""Stefanie Graf"", ""Steffi Graff"", ""Steffie Graf"", ""Stefi Graf""]",True,0.0,0.4619,0.0003,0.4622,0.015,0.2728,0.2878,0.4622,0.2878,0.75,5642.0,32607.0,139.78,38.1353
20260701_152243,100,random,46,,32,16599,The 'Colossus of Rhodes' was a bronze statue of who?,Helios,"[""Apollo (ballet)"", ""Apollon musagète"", ""APOLLO"", ""Apollo (Balanchine)"", ""Apolo Musageta"", ""Apollo, Leader of the Muses"", ""Apollon Musagete"", ""Apollon musagete (Stravinsky)"", ""Apollon musagete"", ""Apollo musagetes"", ""Apollon Musagete (ballet)"", ""Apollon Musagète"", ""Apollo Musagète""]",False,0.0,0.4212,0.0003,0.4215,0.0149,0.2722,0.2871,0.4215,0.2871,0.7086,5642.0,32607.0,167.66,45.6441
20260701_152243,100,random,46,,33,14547,In GB Shaw's Major Barbara in which army was Barbara a major?,Salvation Army,"[""Sally-ann"", ""Uniform of The Salvation Army"", ""Salvationists"", ""Sally ann"", ""Salvos"", ""Salvation Army"", ""Camp Sunrise"", ""Red Shield"", ""The Salvation Army"", ""Corps (church)"", ""SALVATION ARMY"", ""Slum sister"", ""Salvation army"", ""Staines salvation army"", ""The Christian Mission"", ""Staines Salvation Army"", ""The Salvation Army Nashville Area Command"", ""Sally Army"", ""Salvation army adult rehabilitation center"", ""Sally Ally"", ""East London Christian Mission"", ""Sallies"", ""Salvationist"", ""Salvationism"", ""List of Salvation Army corps in the United Kingdom in 1900"", ""Armée du Salut"", ""The Red Shield""]",True,0.0,0.509,0.0003,0.5093,0.0162,0.2736,0.2897,0.5093,0.2897,0.7991,5642.0,32607.0,135.42,37.0493
20260701_152243,100,random,46,,34,9013,What did Davey Crocket call his rifle,A six-shooter,"[""Old Betsy""]",False,0.0,0.4642,0.0003,0.4646,0.0149,0.2748,0.2897,0.4646,0.2897,0.7543,5642.0,32607.0,158.66,43.595
20260701_152243,100,random,46,,35,5023,"""What country's film industry is called """"Nollywood""""?""",Nigeria,"[""Nigerian Independence"", ""Ìjọba-Àpapọ̀ Orílẹ̀-èdè Naìjírìà"", ""Nigérie"", ""Nigeeria"", ""Nigéria"", ""Nigerias agriculture"", ""Nigerië"", ""Chawaka"", ""Crime in Nigeria"", ""NGR"", ""Nigèria"", ""Nigeria"", ""Ethnic groups of Nigeria"", ""Nicheria"", ""Nigerie"", ""Nigeriya"", ""Nigerija"", ""Naija"", ""Kufai, Nigeria"", ""Nigerian sport"", ""Naìjírìà"", ""Ijoba-Apapo Orile-ede Naijiria"", ""Naigeria"", ""Sport in Nigeria"", ""Nijeriya"", ""Negeria"", ""Republic nde Naigeria"", ""Western Region, Nigeria"", ""Niiseriya"", ""Orílẹ̀-èdè Olómìnira Àpapọ̀ Nàìjíríà"", ""South-west Nigeria"", ""Republik Nijeriya"", ""Population in nigeria 2009"", ""ISO 3166-1:NG"", ""Jamhuriyar Taraiyar Nijeriya"", ""Naíjíríà"", ""Republik Federaal bu Niiseriya"", ""Agoi"", ""Naijiria"", ""Nixeria"", ""Conseil de Salut National"", ""Nàìjíríà"", ""Federal Republic of Nigeria""]",True,0.0,0.4551,0.0003,0.4554,0.0152,0.2729,0.2881,0.4554,0.2881,0.7435,5642.0,32607.0,137.12,37.4245
20260701_152243,100,random,46,,36,3495,"In Greek mythology, a female hybrid monster with the front of a lion, the middle of a goat and the rear of a dragon is called a ?",chimera,"[""Chimaeras"", ""Chimaera (fish)"", ""Ghostshark"", ""Ratfishes"", ""Chimæra"", ""Chimaeriformes"", ""Chimaeroids"", ""Chimaera"", ""Chimera (fish)"", ""Chimæra (fish)"", ""Ratfish"", ""Ghost shark""]",False,0.0,1.2199,0.0003,1.2202,0.0147,0.2738,0.2886,1.2202,0.2886,1.5088,5642.0,32607.0,89.91,24.6207
20260701_152243,100,random,46,,37,11624,"In stamp collecting, what do the initials F D C represent?",First Day of Issue,"[""First-day cover"", ""First day ceremony"", ""First Day Covers"", ""First day of issue"", ""First Day Cover"", ""Earliest known use"", ""First day cover""]",True,0.0,0.4992,0.0003,0.4996,0.0154,0.2735,0.2889,0.4996,0.2889,0.7885,5642.0,32607.0,158.1,43.2436
20260701_152243,100,random,46,,38,2262,Name the manufacturer of the British World War II bomber the Lancaster,Avro,"[""AVRO (television)"", ""Algemene Vereniging Radio Omroep"", ""Toppop3"", ""AVRO (broadcaster)"", ""AVRO""]",True,0.0,1.3925,0.0003,1.3928,0.0153,0.2735,0.2888,1.3928,0.2888,1.6815,5642.0,32607.0,89.22,24.3996
20260701_152243,100,random,46,,39,10996,For how many years was Richard III king of England?,3 years,"[""2"", ""Two"", ""two""]",False,0.0,0.4413,0.0003,0.4416,0.0151,0.2719,0.287,0.4416,0.287,0.7287,5642.0,32607.0,172.6,46.9349
20260701_152243,100,random,46,,40,15086,What is the common name for the garden shrub pyracantha?,Firethorn,"[""Pyracantha"", ""FIRETHORN"", ""Pyrocanthus"", ""Firethorn"", ""Pyracanthas"", ""Pyrocantha"", ""Fire thorn"", ""Pyracanthus""]",True,0.0,0.4103,0.0003,0.4106,0.0149,0.2737,0.2886,0.4106,0.2886,0.6992,5642.0,32607.0,139.76,38.2489
20260701_152243,100,random,46,,41,13304,"In Norse mythology, who was best known for carrying a hammer?",Thor,"[""Þór"", ""Thonar"", ""Þunaraz"", ""Þonar"", ""Thunor"", ""Red Thórr"", ""Donar"", ""Þunraz"", ""Þórr"", ""Thôr"", ""Einridi"", ""List of places named after Thor"", ""Red Thor"", ""Thor"", ""Thorr"", ""Hlóra"", ""Thor (God)"", ""Thunraz"", ""Þunor"", ""Hlora"", ""Thor's"", ""Thunaer"", ""THor"", ""Þorr"", ""Thor (god)""]",True,0.0,0.5465,0.0001,0.5467,0.0147,0.2715,0.2862,0.5467,0.2862,0.8329,5642.0,32607.0,152.88,41.5067
20260701_152243,100,random,46,,42,6020,Give a year in the life of author H P Lovecraft?,1927,"[""1890-1937""]",False,0.0,1.6534,0.0003,1.6537,0.0146,0.2729,0.2875,1.6537,0.2875,1.9412,5642.0,32607.0,126.77,34.5892
