session_id,num_questions,mode,seed,start_index,question_number_in_session,question_index_in_dataset,question,model_answer,ground_truth_aliases,is_correct,send_request_time,network_latency,receive_response_time,client_total_time,processing_non_inference_time,inference_time,cloud_total_time,communication_time,computation_time,api_total_time,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,energy_joules_estimate
20260624_221645,100,ordered,,0,25,24,If I Were A Rich Man Was a big hit from which stage show?,Fiddler on the Roof,"[""Fiddler on a Roof"", ""Fiddler on the roof"", ""Sprintze"", ""Fiddler On the Roof"", ""2 life"", ""Fiddler On The Roof"", ""The Fiddler on the Roof"", ""Fiddler on the Roof"", ""Fiddler on the reoof"", ""Anatevka""]",True,0.0,1.5464,0.0003,1.5467,0.0284,0.5246,0.553,1.5467,0.553,2.0997,5620.0,32607.0,96.28,50.5057
20260624_221645,100,ordered,,0,26,25,Men Against the Sea and Pitcairn's Island were two sequels to what famous novel?,Mutiny on the Bounty,"[""HMS Bounty mutineers"", ""Mutiny on the Bounty"", ""Mutiny on Bounty"", ""Mutiny On The Bounty"", ""Mutiny on the Bounty (history)"", ""Mutiny on the bounty"", ""Bounty (vessel)"", ""Thomas Ledward""]",True,0.0,0.607,0.0002,0.6072,0.0275,0.5263,0.5538,0.6072,0.5538,1.161,5620.0,32607.0,129.59,68.2006
20260624_221645,100,ordered,,0,27,26,What was Truman Capote's last name before he was adopted by his stepfather?,Truman Capote,"[""Perſons"", ""Person"", ""Person (philosophical)"", ""Personhood Theory"", ""Persons"", ""Perſon"", ""A person"", ""Personhood theory""]",False,0.0,0.7427,0.0003,0.7431,0.0282,0.5246,0.5528,0.7431,0.5528,1.2959,5620.0,32607.0,107.67,56.4836
20260624_221645,100,ordered,,0,28,27,"In Lewis Carroll's poem The Hunting of the Snark, what did the elusive, troublesome snark turn into to fool hunters?",A hare,"[""Boojum (disambiguation)"", ""A boojum"", ""Boojum""]",False,0.0,0.4394,0.0003,0.4397,0.0282,0.5249,0.5531,0.4397,0.5531,0.9928,5620.0,32607.0,141.4,74.2205
20260624_221645,100,ordered,,0,29,28,"In the Bible, who did the sun and moon stand still before?",Joshua,"[""Joshua of ephraim"", ""Y'hosheya"", ""Yehoshea"", ""Yahushua"", ""Yoshea"", ""Yehoshua%60"", ""Yūsha"", ""Yhoshoa"", ""Joshua bin Nun"", ""Joshua Ben Nun"", ""Yehosha"", ""Jehoshua"", ""Yahusha"", ""Yhoshua"", ""Joshua Bin-Nun"", ""Yhoshua Ben Nun"", ""Yoshia"", ""Yehoshua Ben Nun"", ""Y'hoshiya"", ""Yhoshea"", ""Y'hoshea"", ""Yhosheya"", ""Yoshoa"", ""Joshua ben Nun"", ""Josue"", ""Yhoshia"", ""Y'hoshua"", ""Yhosha"", ""Yusha'"", ""Yhoshiya"", ""Y'hoshia"", ""Joshua's Prayer"", ""Ieshua"", ""Y'hoshoa"", ""Yoshua"", ""Y'hosha"", ""Joshuah"", ""يوشع"", ""Joshua"", ""Yehoshia"", ""Jesus Navin"", ""Joshua in Islam"", ""Joshua's conquests"", ""Yosheya"", ""Joshua son of Nun"", ""Yehoshoa"", ""Yehoshiya"", ""Yĕhōshūa‘"", ""Yehosheya"", ""Yosha"", ""Jehoshuah"", ""יְהוֹשֻׁעַ""]",True,0.0,0.4295,0.0003,0.4298,0.0272,0.5249,0.5521,0.4298,0.5521,0.9819,5620.0,32607.0,137.9,72.3799
20260624_221645,100,ordered,,0,30,29,What Michelle Pfeiffer movie got a boost from the Coolio song Gangsta's Paradise?,Dangerous Minds,"[""Dangerous Minds (film)"", ""My Posse Don't Do Homework"", ""Dangerous Minds""]",True,0.0,0.7193,0.0001,0.7194,0.028,0.5254,0.5534,0.7194,0.5534,1.2728,5620.0,32607.0,125.47,65.9273
20260624_221645,100,ordered,,0,31,30,What was President Gerald Ford's middle name?,Gerald,"[""Rudolph (disambiguation)"", ""Rudolph"", ""Rudolf"", ""Rodolph"", ""Rodolphe""]",False,0.0,0.5128,0.0003,0.5131,0.0274,0.5243,0.5517,0.5131,0.5517,1.0647,5620.0,32607.0,135.63,71.1118
20260624_221645,100,ordered,,0,32,31,Art Garfunkel trained for which profession although he didn't qualify?,Actor,"[""Master Builder (occupation)"", ""Master builder (occupation)"", ""Registered Architect"", ""Architects"", ""Architecht"", ""Architect"", ""HOK Canada, Inc."", ""Stanford Downey Architects Inc."", ""Graziani + Corazza"", ""Architechts"", ""Clifford & Lawrie""]",False,0.0,0.6105,0.0003,0.6108,0.0277,0.5255,0.5531,0.6108,0.5531,1.1639,5620.0,32607.0,124.68,65.5137
20260624_221645,100,ordered,,0,33,32,Who was the last inmate of Spandau jail in Berlin?,Rudolf Hess,"[""Hess, Rudolf"", ""Rudolf hess"", ""Rudolf W. Hess"", ""Rudolph Hess"", ""Walther Richard Rudolf Hess"", ""Rudolf Walter Richard Hess"", ""Rudolf Hess"", ""Rudolf Walter Richard Heß"", ""Rudolph Heß"", ""Rudolf Heß"", ""Rudolf Hesse""]",True,0.0,0.5397,0.0003,0.54,0.0282,0.5269,0.5551,0.54,0.5551,1.0952,5620.0,32607.0,125.18,65.9573
20260624_221645,100,ordered,,0,34,33,What was Eddie Murphy's first movie?,48 Hrs.,"[""48 time"", ""48 Hours"", ""forty-eight  time""]",False,0.0,0.6333,0.0003,0.6336,0.0276,0.5263,0.554,0.6336,0.554,1.1876,5620.0,32607.0,125.48,66.0457
20260624_221645,100,ordered,,0,35,34,In the 80s who wrote the novel Empire of The Sun?,J.G. Ballard,"[""JG Ballard"", ""J.G. Ballard"", ""James Graham Ballard"", ""J. G. Ballard"", ""J.G.Ballard"", ""Jg ballard"", ""A User's Guide to the Millenium"", ""J G Ballard"", ""Ballardian"", ""James G. Ballard""]",True,0.0,0.5623,0.0001,0.5625,0.0274,0.523,0.5503,0.5625,0.5503,1.1128,5620.0,32607.0,121.65,63.6191
20260624_221645,100,ordered,,0,36,35,Kagoshima international airport is in which country?,Japan,"[""日本國"", ""State of Japan"", ""Ja-pan"", ""Nihon"", ""Nippon"", ""Japang"", ""Modern–era Japan"", ""Etymology of Japan"", ""Japan (country)"", ""Republic of Japan"", ""Japanese financial sector"", ""Nihon-koku"", ""ISO 3166-1:JP"", ""日本"", ""Japian"", ""Japan"", ""JapaN"", ""The State of Japan"", ""Riben"", ""Nippon-koku"", ""JPN"", ""Jpan"", ""Rìběn"", ""日本国"", ""Japao"", ""JAPAN"", ""Japoa"", ""🗾""]",True,0.0,0.6239,0.0003,0.6242,0.0282,0.5262,0.5544,0.6242,0.5544,1.1786,5620.0,32607.0,125.06,65.8056
20260624_221645,100,ordered,,0,37,36,In which sport could the Pacers take on the Pistons?,Basketball,"[""Basketball"", ""Basketball gear"", ""Bball"", ""Boy's Basketball"", ""B Ball"", ""Shoot hoops"", ""Basketball parity worldwide"", ""Men's Basketball"", ""High school basketball"", ""Basketball Worldwide"", ""Basketball club"", ""B-ball"", ""Basket-ball"", ""Basketball team"", ""🏀"", ""Basketball rim"", ""Basketballer"", ""Rim (basketball)"", ""Basket ball"", ""Basketball net"", ""Baksetball"", ""Basketball player"", ""Basket-Ball"", ""A: Basketball"", ""Women's hoops"", ""Men's basketball"", ""BasketBall"", ""Basketball Parity Worldwide"", ""Basket Ball"", ""Baketball"", ""Basketball Player"", ""B ball"", ""Unicycle basketball""]",True,0.0,0.612,0.0003,0.6123,0.0282,0.5271,0.5552,0.6123,0.5552,1.1676,5620.0,32607.0,124.49,65.6143
20260624_221645,100,ordered,,0,38,37,Kim Carnes' nine weeks at No 1 with Bette Davis Eyes was interrupted for one week by which song?,The Beatles' Hey Jude,"[""Stars on 45 (Single)"", ""Stars On 45 Medley"", ""Stars on 45 medley"", ""Stars on 45 (song)"", ""Stars on 45 Medley"", ""Medley: Intro Venus / Sugar Sugar / No Reply / I'll Be Back / Drive My Car / Do You Want to Know a Secret / We Can Work It Out / I Should Have Known Better / Nowhere Man / You're Going to Lose That Girl / Stars on 45""]",False,0.0,0.6084,0.0003,0.6087,0.0278,0.5227,0.5505,0.6087,0.5505,1.1592,5620.0,32607.0,126.26,65.992
20260624_221645,100,ordered,,0,39,38,Where in Canada is the Lion's Gate bridge?,"Vancouver, British Columbia","[""Vancouver, Canada"", ""Vancouver (Canada)"", ""Corpus Christi Elementary School (Canada)"", ""UN/LOCODE:CAVAN"", ""Vancouver, British Columbia, Canada"", ""Vancouver, BC, Canada"", ""Vancouver, British-Columbia"", ""Vancouver, B.C., Canada"", ""Vancouver"", ""Vancouver, British Colombia"", ""Vancover, British Columbia"", ""Vansterdam"", ""Vancouver (BC)"", ""Hastings East (Vancouver)"", ""Vancouver British Columbia"", ""Vancouver Canada"", ""City of Vancouver"", ""Vancouver, BC"", ""Vancouver (B.C.)"", ""Vancouver City Centre, British Columbia"", ""Vancouver, B.C."", ""South Vancouver, British Columbia"", ""Vancouverite"", ""Vancouver, British Columbia"", ""Vancouver Christian School"", ""Vancouvr"", ""Hong kouver"", ""Vancouverites"", ""Hongcouver"", ""Vancouver, bc"", ""Corpus Christi Elementary"", ""Hong couver"", ""Greater Vancouver Bridges"", ""Vancover"", ""Vanocuver"", ""Vancouver BC""]",True,0.0,0.6109,0.0003,0.6112,0.0278,0.5266,0.5545,0.6112,0.5545,1.1657,5620.0,32607.0,119.27,62.8132
20260624_221645,100,ordered,,0,40,39,What was Walter Matthau's first movie?,The Hustler,"[""The Kentuckian""]",False,0.0,0.5982,0.0003,0.5985,0.0278,0.5263,0.5542,0.5985,0.5542,1.1527,5620.0,32607.0,127.64,67.1825
20260624_221645,100,ordered,,0,41,40,Otis Barton was a pioneer in exploring where?,The Pacific Northwest,"[""Underwater"", ""Under water"", ""Underwater life"", ""Undersea""]",False,0.0,0.4292,0.0001,0.4294,0.0291,0.5271,0.5561,0.4294,0.5561,0.9855,5620.0,32607.0,142.12,74.9083
20260624_221645,100,ordered,,0,42,41,Where in England was actor Nigel Hawthorne born?,London,"[""Cofantre"", ""Coventry (city)"", ""Coventry, Warwickshire"", ""Coventry"", ""Coventry, UK"", ""Coventry, England"", ""City of Coventry"", ""COVENTRY"", ""County Borough of Coventry"", ""Coventry (borough)"", ""Coventry City council"", ""Coventry, United Kingdom"", ""Metropolitan Borough of Coventry""]",False,0.0,0.5963,0.0003,0.5966,0.0277,0.5246,0.5523,0.5966,0.5523,1.1489,5620.0,32607.0,119.55,62.7173
20260624_221645,100,ordered,,0,43,42,"What mythological beast has the head of a man, the body of a lion, and the tail and feet of a dragon?",A chimera.,"[""A manticore"", ""The Manticore""]",False,0.0,0.5655,0.0001,0.5657,0.0281,0.5324,0.5605,0.5657,0.5605,1.1262,5620.0,32607.0,125.82,66.9835
20260624_221645,100,ordered,,0,44,43,"In Greek mythology, who were Arges, Brontes and Steropes?",The three sons of the Titan Prometheus.,"[""Cyclopes (disambiguation)"", ""Cyclopes""]",False,0.0,0.4929,0.0004,0.4933,0.0282,0.5264,0.5546,0.4933,0.5546,1.048,5620.0,32607.0,130.91,68.9117
20260624_221645,100,ordered,,0,45,44,Which musician founded the Red Hot Peppers?,John Frusciante,"[""Ferdinand Joseph La Menthe"", ""Louise Monette"", ""Ferdinand Morton"", ""Ferdinand %22Jelly Roll%22 Morton"", ""F.P. Lamothe"", ""Ferdinand Lamothe"", ""Jellyroll Morton"", ""Ferdinand Joseph Morton"", ""Joseph Ferdinand Morton"", ""Ferdinand Joseph Lamothe"", ""Jelly-Roll Morton"", ""Jelly Roll Morton""]",False,0.0,0.6058,0.0003,0.6061,0.0284,0.5256,0.554,0.6061,0.554,1.1602,5620.0,32607.0,127.9,67.2271
20260624_221645,100,ordered,,0,46,45,Where did the Shinning Path terrorists operate?,In the mountains of Afghanistan.,"[""Lower Peru"", ""Name of Peru"", ""Republic of Peru"", ""Etymology of Peru"", ""ISO 3166-1:PE"", ""Piruw"", ""Peruano"", ""República del Perú"", ""El Perú"", ""Republic of Perú"", ""Peruvian Republic"", ""Peru"", ""Peruvian"", ""Péru"", ""Piruw Ripuwlika"", ""El Peru"", ""Perú"", ""Perù"", ""Piruw Suyu"", ""Pérou"", ""Peruvia""]",False,0.0,0.4711,0.0003,0.4714,0.0279,0.5245,0.5524,0.4714,0.5524,1.0238,5620.0,32607.0,136.34,71.5083
20260624_221645,100,ordered,,0,47,46,How old was Jimi Hendrix when he died?,27,"[""27"", ""twenty-seven""]",True,0.0,0.7148,0.0003,0.7151,0.0279,0.5274,0.5553,0.7151,0.5553,1.2704,5620.0,32607.0,113.18,59.6876
20260624_221645,100,ordered,,0,48,47,Which Brit broke the land speed record in 1990 in Thrust 2?,Richard Noble,"[""Richard Noble""]",True,0.0,0.7207,0.0003,0.721,0.0273,0.5288,0.5561,0.721,0.5561,1.2771,5620.0,32607.0,120.78,63.8738
