session_id,num_questions,mode,seed,start_index,question_number_in_session,question_index_in_dataset,question,model_answer,ground_truth_aliases,is_correct,send_request_time,network_latency,receive_response_time,client_total_time,processing_non_inference_time,inference_time,cloud_total_time,communication_time,computation_time,api_total_time,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,energy_joules_estimate
20260701_152049,100,random,45,,11,361,What is the largest city in Turkey?,Istanbul,"[""Stambulu"", ""Istanbul (Turkey)"", ""Istanbul"", ""UN/LOCODE:TRIST"", ""Kushta"", ""Historic Areas of İstanbul"", ""Easthambull"", ""Istanbul Metropolitan Municipality"", ""Konstantiniye"", ""Istamboul"", ""Instanbul"", ""Stambol"", ""City of Istanbul"", ""Micklegard"", ""Lygos"", ""Islambol"", ""East Ham Bull"", ""Istambul"", ""İstanbul"", ""Stambul"", ""Dersaâdet"", ""Instabul"", ""Constantinople (Turkey)"", ""Istanbull"", ""Ligos"", ""Tzarigrad"", ""Constantinopole, Turkey"", ""Constantinople (modern city)"", ""Topboğazi"", ""Istanbul, Turkey"", ""İstanbul, Turkey"", ""Istanbuler""]",True,0.0,0.7714,0.0003,0.7717,0.0152,0.2731,0.2883,0.7717,0.2883,1.06,5642.0,32607.0,139.62,38.1261
20260701_152049,100,random,45,,12,3763,"""Which German social economist of Jewish descent, expelled from Germany and France, co-wrote in London """"The Communist Manifesto"""" and """"Das Kapital""""?""",Karl Marx,"[""Karl Marx"", ""Karl Heinrich Marx"", ""K. H. Marx"", ""Marx, Karl"", ""K Marx"", ""Carl Heinrich Marx"", ""Carl Marks"", ""K. Marx"", ""Karol Marks"", ""Carl Marx"", ""Father of Communism"", ""Karl Marks"", ""Karl marx"", ""Marx""]",True,0.0,1.058,0.0003,1.0584,0.0148,0.2741,0.2889,1.0584,0.2889,1.3473,5642.0,32607.0,96.09,26.3369
20260701_152049,100,random,45,,13,9301,"In what year did Torville and Dean (Jane and Christopher) win their first Olympic gold, scoring 12 perfect sixes in their free-dance routine?",1984,"[""1984"", ""one thousand, nine hundred and eighty-four""]",True,0.0,0.6666,0.0003,0.6669,0.0153,0.2731,0.2884,0.6669,0.2884,0.9553,5642.0,32607.0,136.58,37.2949
20260701_152049,100,random,45,,14,3857,"""What entertainment venue in New York City's Rockefeller Center, nicknamed """"the Showplace of the Nation"""", opened to the public in December 1932?""",Radio City Music Hall,"[""RCMH"", ""Radio City Music Hall"", ""International Music Hall""]",True,0.0,0.5523,0.0003,0.5526,0.0148,0.2736,0.2884,0.5526,0.2884,0.8411,5642.0,32607.0,166.73,45.6184
20260701_152049,100,random,45,,15,10192,"Who directed the films Thelma and Louise, Hannibal and Black Hawk Down?",Ridley Scott,"[""Gertrude Bell (2014 film)"", ""Gertrude Bell (film)"", ""Ridley Scott"", ""Ridley Scott Associates"", ""Sir Ridley Scott""]",True,0.0,0.8633,0.0003,0.8636,0.0145,0.2732,0.2877,0.8636,0.2877,1.1514,5642.0,32607.0,130.46,35.6447
20260701_152049,100,random,45,,16,1171,"What is the name of the Japanese sliding door or partition, made of a latticed screen covered with white paper?",Shoji,"[""Paper wall"", ""Shōji"", ""Shoji"", ""Shíji"", ""Syoji"", ""Japanese Doors""]",True,0.0,0.7924,0.0005,0.7929,0.0149,0.2719,0.2867,0.7929,0.2867,1.0796,5642.0,32607.0,128.33,34.8874
20260701_152049,100,random,45,,17,2183,What is the secret identity of Penrod ‘Penry’ Pooch?,"He is the son of the late, great, and beloved Penrod Pooch.","[""Hong Kong Phooie"", ""Hong Kong Phooey (film)"", ""Hong Kong Fuey"", ""Hong Kong Phuey"", ""Hong Kong Phooey"", ""Hong Kong Fooey""]",False,0.0,0.9549,0.0003,0.9552,0.0152,0.2733,0.2886,0.9552,0.2886,1.2438,5642.0,32607.0,132.77,36.2904
20260701_152049,100,random,45,,18,4424,The Australian Tennis Open is played in what city?,Melbourne,"[""Melbourne, AU-VIC"", ""Melbourne australia"", ""Melb"", ""UN/LOCODE:AUMEL"", ""Melbourne City"", ""Melbourne, Australia."", ""Greater Melbourne"", ""Melben"", ""Melbourne city"", ""Melbourne (Vic.)"", ""Melbourne (Victoria)"", ""Economy of Melbourne"", ""Melbourne"", ""Melbourne, Australia"", ""Menbourne"", ""Melborne"", ""Melbourne, VIC"", ""Mlebourne"", ""Melbourne (Vic.), Australia"", ""Melbourne, Victoria"", ""Melbourne, Victoria, Australia"", ""Melbourne Australia"", ""Melbourne (Australia)"", ""Melbouren"", ""Melbournian"", ""Mlbourne"", ""Marvellous melbourne""]",True,0.0001,0.8491,0.5054,1.3546,0.0143,0.2763,0.2906,1.3546,0.2906,1.6452,5642.0,32607.0,127.08,35.1117
20260701_152049,100,random,45,,19,8899,Which is the biggest of the London merchant banks,Rothschild,"[""Deutsche Morgan Grenfell"", ""Morgan, Grenfell & Co"", ""Morgan Greenfell"", ""Morgan, Grenfell & Company"", ""Morgan Grenfell"", ""Morgan Grenfell & Co."", ""Morgan Grenfell & Company"", ""Morgan Grenfell & Co"", ""Morgan, Grenfell & Co."", ""Morgan Grenfell Private Equity""]",False,0.0001,0.7366,0.0003,0.737,0.0151,0.275,0.29,0.737,0.29,1.0271,5642.0,32607.0,90.76,24.9579
20260701_152049,100,random,45,,20,5050,What Swedish city is connected to Copenhagen via a bridge?,Malmö,"[""Municipality of Malmoe"", ""History of Malmö"", ""Municipality of Malmo"", ""Malmo urban area"", ""Malmoe, Sweden"", ""UN/LOCODE:SEMMA"", ""History of Malmo"", ""Malmo"", ""Municipality of Malmö"", ""Malmö urban area"", ""History of Malmoe"", ""Malmö"", ""Malmø"", ""Maelmo"", ""Malmö Theatre Academy"", ""Malmo, Sweden"", ""Malmoe kommun"", ""Malmoe stad"", ""Demographics of Malmo"", ""Malmö, Sweden"", ""Malmoe urban area"", ""Mälmo"", ""Malmoe""]",True,0.0,0.5912,0.0003,0.5916,0.0146,0.2722,0.2868,0.5916,0.2868,0.8784,5642.0,32607.0,155.35,42.2794
20260701_152049,100,random,45,,21,6914,Give a year in the life of botanist Carl Linnaeus.,1737,"[""1707 - 1778""]",False,0.0,0.7586,0.0003,0.7589,0.0148,0.2719,0.2868,0.7589,0.2868,1.0457,5642.0,32607.0,130.47,35.4795
20260701_152049,100,random,45,,22,14037,What kind of animal are Chip and Dale?,Chipmunks,"[""Chipmonk"", ""Chip monk"", ""Chipmunk"", ""Microbear"", ""Tamias"", ""Chipmunks"", ""Chip munk"", ""🐿""]",True,0.0,0.6051,0.0004,0.6054,0.0145,0.2747,0.2893,0.6054,0.2893,0.8947,5642.0,32607.0,171.48,47.1068
20260701_152049,100,random,45,,23,2456,"Which German mathematician, physicist and astonomer (1777 - 1855) was involved in the first worldwide survey of the Earth's magnetic field and gives his name to a unit of magnetic induction ?",Gauss,"[""GAUSS (program)"", ""GAUSS (software)"", ""GAUSS"", ""GAUSS (programming language)""]",True,0.0,0.6048,0.0003,0.6051,0.0151,0.2775,0.2926,0.6051,0.2926,0.8978,5642.0,32607.0,139.86,38.8061
20260701_152049,100,random,45,,24,13373,"What is the name of 11 Roman Emperors, the first of which transferred the capital to Byzantium in 330 AD, and the last of which died when it was captured by the Turks in 1453?",Constantine,"[""Byzantine Constantine"", ""Constantine of Rome"", ""Patriarch Constantine"", ""Constantinus"", ""Constantine"", ""Constantine (disambiguation)"", ""Constantine (no surname)""]",True,0.0,0.5804,0.0003,0.5807,0.0155,0.2781,0.2935,0.5807,0.2935,0.8743,5642.0,32607.0,135.59,37.7038
20260701_152049,100,random,45,,25,4679,What Ford automobile came in any color you want - as long as it was black?,The 1965 Ford Mustang.,"[""Model-T"", ""Model T"", ""Tin Lizzy"", ""Model T Ford"", ""Ford T"", ""Ford T Model"", ""T ford"", ""Fliver"", ""Tin Lizzie"", ""Ford t"", ""Tin lizzie"", ""Ford Model T"", ""T Model"", ""Ford Model-T""]",False,0.0,0.6815,0.0002,0.6818,0.0149,0.2756,0.2905,0.6818,0.2905,0.9723,5642.0,32607.0,140.2,38.6453
20260701_152049,100,random,45,,26,1874,A transport project on Mount Vesuvius inspired which operatic song?,“O Sole Mio”,"[""Funicoli funicola"", ""Funiculi funicula"", ""Funiculì funiculà"", ""Funiculì Funiculà"", ""Funiculí, funiculá"", ""A Merry Life"", ""Funiculi Funicula"", ""Funiculì, Funiculà"", ""Funniculi funnicula"", ""Funiculì, funiculà"", ""Funiculi, Funicula""]",False,0.0,0.837,0.0003,0.8374,0.0148,0.2735,0.2883,0.8374,0.2883,1.1256,5642.0,32607.0,139.51,38.161
20260701_152049,100,random,45,,27,1054,In which country would you traditionally see a settlement called a Kibbutz?,Israel,"[""İsrail"", ""ISRAEL"", ""Israeli Republic"", ""Isræl"", ""Medinat Yisrael"", ""מְדִינַת יִשְׂרָאֵל"", ""Istrael"", ""Israeli (nation)"", ""ISO 3166-1:IL"", ""Medinat Israel"", ""Dawlat Isra'il"", ""State of israel"", ""Yisraél"", ""Isra'il"", ""Republic of Israel"", ""دولة إسرائيل"", ""Israel"", ""Israël"", ""Israelim"", ""Medinat Yisra'el"", ""ישראל"", ""State of Israel"", ""יִשְרָאֵל"", ""מדינת ישראל"", ""Dawlat Isrā'īl"", ""Yisra'el"", ""Yisrael"", ""Israeli state"", ""The state of Israel"", ""Jewish Republic"", ""Israil"", ""Jewish Palestine"", ""Etymology of Israel"", ""Isreal"", ""Yisroel"", ""Israyl"", ""Israel (nation)"", ""Modern Israel"", ""Israelian"", ""Hebrew state"", ""M'dinat Yisrael"", ""Israe;"", ""Izrael (state)"", ""Isreael"", ""Isreali"", ""יִשְׂרָאֵל"", ""Medīnat Yisrā'el"", ""Yisroeil"", ""Israel (country)""]",True,0.0,0.9525,0.0003,0.9529,0.0148,0.2727,0.2875,0.9529,0.2875,1.2404,5642.0,32607.0,112.24,30.6082
20260701_152049,100,random,45,,28,5643,To which family of birds does the linnet belong?,Passerine,"[""Fringillidae"", ""Carduelidae"", ""FINCH"", ""Carduelini"", ""Finches"", ""True finch"", ""Finch"", ""Finch (bird)""]",False,0.0,1.1079,0.0004,1.1083,0.0145,0.2731,0.2877,1.1083,0.2877,1.3959,5642.0,32607.0,122.16,33.3658
20260701_152049,100,random,45,,29,10507,"In UK currency, how many sides does a twenty pence piece have?",20,"[""Seven"", ""seven"", ""7""]",False,0.0,0.924,0.0004,0.9243,0.015,0.2718,0.2868,0.9243,0.2868,1.2111,5642.0,32607.0,106.67,28.9891
20260701_152049,100,random,45,,30,8253,"""Which Scottish writer was nicknamed """"The Great Unknown""""?""",Robert Louis Stevenson,"[""Sir Walter Scotts's"", ""Minstrel of the Border"", ""Doctor Jonas Dryasdust"", ""Wizard of the North"", ""Malachi Malasgrowther"", ""Sir Walter Scott, 1st Baronet"", ""Scott, Walter"", ""Walter Scott, 1st Baronet"", ""Walter Scott"", ""Border Minstrel"", ""The Caledonian Comet"", ""The Aristo of the North"", ""Great Magician"", ""Sir Walter Scott"", ""Scott, Sir Walter"", ""Sir W. Scott"", ""SIR WALTER SCOTT"", ""Malachi Malgrowther"", ""And come he slow or come he fast it is but death who comes at last""]",False,0.0,1.41,0.0003,1.4104,0.0146,0.2751,0.2897,1.4104,0.2897,1.7001,5642.0,32607.0,90.13,24.7935
20260701_152049,100,random,45,,31,11683,Which planet did Gustav Holst describe as the ‘Winged Messenger’?,Mercury,"[""Mercury"", ""Murcury"", ""Mercury (album)"", ""Merdcury"", ""Mercury (disambiguation)""]",True,0.0,0.6061,0.0003,0.6064,0.0148,0.2723,0.2872,0.6064,0.2872,0.8936,5642.0,32607.0,139.51,37.9952
20260701_152049,100,random,45,,32,10486,What is the American version of Strictly Come Dancing called?,Dancing with the Stars,"[""Strictly Keep Dancing"", ""Dancing With The Stars"", ""Dwts"", ""Strictly keep dancing"", ""DWTS"", ""Dansez Pentru Tine"", ""Dancing with the Stars"", ""Tantsy so zvezdami"", ""Dancing With the Stars: Keep Dancing"", ""Dancing With the Stars"", ""Dancing with the stars"", ""Dancing with the Stars (Denmark)"", ""Dancing Stars""]",True,0.0,0.8924,0.0003,0.8927,0.0146,0.2722,0.2868,0.8927,0.2868,1.1796,5642.0,32607.0,131.13,35.6928
20260701_152049,100,random,45,,33,3072,The particle physics unit of reactionary particle decay is?,Joule,"[""Strange particle"", ""Strangeness"", ""Strangeness (particle physics)"", ""Strange Particle"", ""Eta charge"", ""Strangeness number"", ""Strange particles"", ""Eta-charge""]",False,0.0001,0.764,0.0004,0.7644,0.0157,0.2729,0.2886,0.7644,0.2886,1.053,5642.0,32607.0,128.04,34.9392
20260701_152049,100,random,45,,34,13480,"In the USA in 1912, Theodore Roosevelt formed the Progressive Party when he lost the Republican nomination to William Howard Taft. What was the party also known as?",Bull Moose Party,"[""Progressive Party 1912 (United States)"", ""Bull Moose Party"", ""Bull-Moose"", ""Progressive Party (United States, 1912)"", ""Bull moose party"", ""Bull-Moose Party"", ""Bull Moose party"", ""Progressive (1912) Party (United States)"", ""U.S. Progressive Party 1912"", ""United States Progressive Party of 1912"", ""Bullmoose Party"", ""1912 Republican Party split"", ""Bull Moose"", ""Bull Moose Party (United States)""]",True,0.0,0.8529,0.0003,0.8533,0.0153,0.2773,0.2926,0.8533,0.2926,1.1459,5642.0,32607.0,116.66,32.3519
20260701_152049,100,random,45,,35,2943,Derived from the use of naval artillery what is the nautical term for the top edge of the side of a boat?,gunwale,"[""Gunnel (ship element)"", ""Gunwhale"", ""Gun-wale"", ""Gunwale"", ""Saxboard"", ""Gunwales"", ""Saxboards""]",True,0.0,0.976,0.0004,0.9765,0.0147,0.2723,0.2869,0.9765,0.2869,1.2634,5642.0,32607.0,135.08,36.7763
20260701_152049,100,random,45,,36,695,Which vegetable was the first to be canned?,Peas,"[""Pisum sativum"", ""Pea plant"", ""Garden pea"", ""Green peas"", ""P. sativum"", ""Peas"", ""Pea"", ""Peascods"", ""Green pea"", ""Green Pea"", ""Field peas"", ""Pea Plants"", ""Pea pod"", ""Pisum sativus"", ""Petit pois""]",True,0.0,0.8473,0.0003,0.8476,0.0146,0.2724,0.287,0.8476,0.287,1.1346,5642.0,32607.0,106.97,29.1407
20260701_152049,100,random,45,,37,10764,The Riel is the currency of which Southeast Asian country?,Cambodia,"[""Srok khmer"", ""Kingdom of Cambodia (1993-present)"", ""Cambodia"", ""Preah Reach Ana Pak"", ""Preah Reach Ana Pak Kampuchea"", ""Etymology of Cambodia"", ""Preah Reacheanachakr Kampuchea"", ""ISO 3166-1:KH"", ""Cambodge"", ""Kambodia"", ""Kingdom of Cambodia"", ""Kingdom of Kâmpŭchea"", ""កម្ពុជា"", ""CAMBODIA"", ""Campuchea"", ""Preăh Réachéanachâkr Kâmpŭchea"", ""Preăh Réachéa Nachâk Kâmpŭchea"", ""Kâmpuchea"", ""Cambodja"", ""Preăh Réachéanachâk Kâmpŭchéa"", ""ព្រះរាជាណាចក្រកម្ពុជា"", ""Kampuchea"", ""Kingdom of Kampuchea"", ""Kâmpŭchea"", ""Preahreacheanachakr Kampuchea""]",True,0.0,0.5992,0.0004,0.5996,0.0148,0.2739,0.2887,0.5996,0.2887,0.8883,5642.0,32607.0,148.99,40.8098
20260701_152049,100,random,45,,38,10387,-Day in 1944 was the greatest sea-bourn invasion in history. What was the code name for the operation?,-D-Day,"[""Battle for Normandy"", ""Allied invasion of France"", ""Invasion of France (Allies)"", ""Operation Overlord"", ""Normandy breakout campaign"", ""Operation overlord essay"", ""Normandy breakout""]",False,0.0,0.694,0.0003,0.6943,0.0145,0.273,0.2875,0.6943,0.2875,0.9818,5642.0,32607.0,154.19,42.088
20260701_152049,100,random,45,,39,12673,Doctor Brooke Magnanti came out as which best selling X-rated blogger?,Belle de Jour,"[""Belle du Jour"", ""Belle de jour (disambiguation)"", ""Belle de Jour (disambiguation)"", ""Belle de Jour"", ""Belle de jour""]",True,0.0,0.7907,0.0004,0.7911,0.0152,0.2729,0.288,0.7911,0.288,1.0791,5642.0,32607.0,125.8,34.3283
20260701_152049,100,random,45,,40,17388,The rivers Trent and Ouse flow into which estuary?,Humber,"[""Humber Estuary"", ""Humber"", ""Abus (river)"", ""Humber River, England"", ""River Humber"", ""Humber (England)"", ""Humber estuary"", ""The Humber""]",True,0.0,0.8344,0.0004,0.8348,0.0153,0.2731,0.2884,0.8348,0.2884,1.1231,5642.0,32607.0,134.43,36.7088
20260701_152049,100,random,45,,41,17592,Can you name the river that flows through Cardiff?,The River Taff.,"[""Taff Valley"", ""Nant Rhydycar"", ""Taf Fechan"", ""Nant Ffrwd"", ""River Taff"", ""Taf Fawr"", ""Taff River"", ""Afon Tâf"", ""Nant Clydach"", ""The River Taff""]",True,0.0,1.3115,0.0003,1.3118,0.015,0.2737,0.2887,1.3118,0.2887,1.6006,5642.0,32607.0,89.85,24.5939
20260701_152049,100,random,45,,42,8332,If you ordered huitres in a French restaurant what would you be served?,Oysters,"[""Namagaki"", ""Oyster spat"", ""Oyster bed"", ""Kaki no dotenabe"", ""Smoked oyster"", ""Oysters"", ""Oyster""]",True,0.0,0.6151,0.0003,0.6154,0.0148,0.272,0.2868,0.6154,0.2868,0.9022,5642.0,32607.0,134.52,36.5883
20260701_152049,100,random,45,,43,1961,"Of what family are Onion, garlic, shallot, leek and chive?",Liliaceae,"[""Raphione"", ""Endotis"", ""Schoenissa"", ""Butomissa"", ""Plexistena"", ""Molyza"", ""Loncostemon"", ""Praskoinon"", ""Alium"", ""Cepa"", ""Geboscon"", ""Ophioscorodon"", ""Alliums"", ""Schoenoprasum"", ""Porrum"", ""Getuonis"", ""Hexonychia"", ""Nectaroscordum"", ""Stelmesus"", ""Kalabotis"", ""Aglitheis"", ""Ascalonicum"", ""Rhizirideum"", ""Kromon"", ""Codonoprasum"", ""Panstenum"", ""Gynodon"", ""Scorodon"", ""Trigonea"", ""Anguinum"", ""Hardy alliums"", ""Caloscordum"", ""Allium"", ""Milula"", ""Hylogeton"", ""Phyllodolon"", ""Molium"", ""Validallium"", ""Stemodoxis"", ""Calliprena"", ""Maligia""]",False,0.0,0.6656,0.0002,0.6659,0.0155,0.272,0.2875,0.6659,0.2875,0.9534,5642.0,32607.0,139.9,38.0503
20260701_152049,100,random,45,,44,16144,Which US state is called 'Old Dominion'?,Virginia,"[""The Virginia"", ""VIRGINIA""]",True,0.0,0.6655,0.0003,0.6658,0.0148,0.2717,0.2865,0.6658,0.2865,0.9524,5642.0,32607.0,146.98,39.9338
20260701_152049,100,random,45,,45,12244,In 1929 Edwin Hubble formulated a law in his name which states (among other complexities) that what recede from an observer at a rate proportional to their distance to that observer?,Hubble’s Law,"[""List of hypothetical galaxies"", ""Colonization of other galaxies"", ""Galixies"", ""Galaxy nucleus"", ""Gallaxy"", ""Galaxies"", ""Galactic nuclei"", ""Galaxial center"", ""Galaxy"", ""Island universe""]",False,0.0,0.7718,0.0004,0.7722,0.0155,0.2741,0.2895,0.7722,0.2895,1.0618,5642.0,32607.0,135.18,37.0511
20260701_152049,100,random,45,,46,6870,What colour is the heraldic colour gules?,Red,"[""Red (comics)"", ""Red (song)"", ""Red (comic)"", ""Red (album)"", ""Red (film)"", ""R.E.D."", ""Red (disambiguation)"", ""RED""]",True,0.0,0.6299,0.0003,0.6302,0.0151,0.2741,0.2892,0.6302,0.2892,0.9194,5642.0,32607.0,157.0,43.0324
20260701_152049,100,random,45,,47,11512,"On August 15th 1914, the SS Ancon became the first ship to officially do what?",The Ancon was the first ship to be sunk by a German U-boat.,"[""TRANSIT the PANAMA CANAL""]",False,0.0,0.7733,0.4944,1.2677,0.0151,0.2727,0.2878,1.2677,0.2878,1.5555,5642.0,32607.0,131.69,35.9112
20260701_152049,100,random,45,,48,5110,What TV show takes place at the fictional Seattle Grace Hospital?,Grey’s Anatomy,"[""Seattle Grace Hospital"", ""Grey's"", ""Grace Anatomy"", ""Greysanatomy"", ""Grace and Atomy"", ""Greys natomy"", ""Grey's Anatomy scrubs"", ""Seattle Grace Mercy West Hospital"", ""Grey's Anatomy (TV series)"", ""Grey's Anatomy"", ""Grey's Anatomy (tv)"", ""Gray's Anatomy (TV series)"", ""Grey Anatomy"", ""Greys Anatomy"", ""Grey anatomy"", ""Grey′s Anatomy"", ""Greys anatomy"", ""Grey’s Anatomy"", ""Grey's Anatmy"", ""Grey's anatomy"", ""Greys Anatmy""]",True,0.0,1.0001,0.0004,1.0005,0.0146,0.2721,0.2868,1.0005,0.2868,1.2872,5642.0,32607.0,89.64,24.3948
20260701_152049,100,random,45,,49,553,Which sea lies between Italy and the former Yugoslavia?,Adriatic Sea,"[""Adriatic sea"", ""Jadransko morje"", ""Jadransko more"", ""Adriatic Sea"", ""Adriatic Coast"", ""Mare hadriaticum"", ""Adriatic"", ""Adriatic coast"", ""Pollution of the Adriatic Sea""]",True,0.0,0.8893,0.0003,0.8896,0.015,0.2725,0.2875,0.8896,0.2875,1.1771,5642.0,32607.0,118.82,32.3794
20260701_152049,100,random,45,,50,8181,The name of which musical instrument comes from the German for bells and play?,Glockenspiel,"[""The Glockenspiel"", ""GLOCKENSPIEL"", ""Rathaus-Glockenspiel""]",True,0.0,0.8146,0.0004,0.815,0.0151,0.2724,0.2875,0.815,0.2875,1.1025,5642.0,32607.0,125.16,34.0961
