session_id,num_questions,mode,seed,start_index,question_number_in_session,question_index_in_dataset,question,model_answer,ground_truth_aliases,is_correct,send_request_time,network_latency,receive_response_time,client_total_time,processing_non_inference_time,inference_time,cloud_total_time,communication_time,computation_time,api_total_time,gpu_memory_used_mb,gpu_memory_total_mb,gpu_power_watts,energy_joules_estimate
20260701_150109,100,random,44,,11,288,"On the London Underground, which is the only line to connect at some point with every other line on the system?",The Jubilee Line,"[""Jubilee line"", ""Fleet Line"", ""The Jubilee Line"", ""Jubilee Line"", ""Fleet line""]",True,0.0,0.6759,0.0003,0.6762,0.0148,0.2731,0.2879,0.6762,0.2879,0.9641,5640.0,32607.0,136.24,37.2107
20260701_150109,100,random,44,,12,3282,Astana is the capital of which country?,Kazakhstan,"[""Name of Kazakhstan"", ""Kazakistan"", ""Constitution Day (Kazakhstan)"", ""Kazahstan"", ""Kazakstan"", ""ISO 3166-1:KZ"", ""Kazahastan"", ""Kazakh Eli"", ""قازاقستان"", ""قازاقستان رەسپۋبلىيكاسى"", ""Respublika Kazakhstan"", ""Қазақстан"", ""Day of the Capital"", ""Etymology of Kazakhstan"", ""Қазақстан Республикасы"", ""Qazaqstan Respublïkası"", ""Kazastan"", ""Kazakh Yeli"", ""Казахстан"", ""Public holidays in Kazakhstan"", ""Kazhakstan"", ""Khazakhstan"", ""Kazakh Republic"", ""Kazakhstan"", ""Казакстан"", ""Kazachstan"", ""Республика Казахстан"", ""KA3AXCTAH"", ""Khazahstan"", ""Khazakastan"", ""Khazakstani"", ""KAZAKHSTAN"", ""Khazakstan"", ""Qazaqstan"", ""KA3AKCTAH"", ""Kazahkstan"", ""ҚР"", ""Republic of Kazakhstan"", ""The Republic of Kazakhstan"", ""Administrative divisions of Kazakhstan"", ""Kazakhistan"", ""Kazajastan"", ""Kazakhia""]",True,0.0001,0.5125,0.0003,0.5128,0.016,0.2723,0.2883,0.5128,0.2883,0.8011,5640.0,32607.0,140.73,38.3275
20260701_150109,100,random,44,,13,5134,What name is given to any part of a circle that is bounded by two radii and an arc of the circumference?,Chord,"[""Sector"", ""SECTOR"", ""Sectors"", ""Sectorally"", ""Sector (disambiguation)"", ""Sectoral""]",False,0.0,0.5143,0.0003,0.5146,0.0152,0.2718,0.287,0.5146,0.287,0.8016,5640.0,32607.0,162.07,44.0579
20260701_150109,100,random,44,,14,16833,On a clothing label a cross through what shape means 'Do Not Dry Clean'?,Triangle,"[""Centre for Innovation Research and Competence in the Learning Economy (CIRCLE)"", ""Centre for Innovation, Research and Competence in the Learning Economy"", ""Centre for Innovation, Research and Competence in the Learning Economy (CIRCLE)"", ""CIRCLE, Lund"", ""CIRCLE (research institute)"", ""CIRCLE""]",False,0.0,0.5114,0.0002,0.5117,0.0145,0.2739,0.2884,0.5117,0.2884,0.8001,5640.0,32607.0,136.64,37.4281
20260701_150109,100,random,44,,15,9928,What is the official color of the UPS trucks?,UPS trucks are painted in a color called “UPS Blue.”,"[""Orangeish blacks"", ""Light brown"", ""Orangeish black"", ""Black oranges"", ""Blackish-oranges"", ""Black-oranges"", ""Orangeish-black"", ""Orangeblack"", ""Orange-black"", ""Orangeish-blacks"", ""Brownest"", ""Pullman Brown"", ""Brownishly"", ""Blackish orange"", ""Brown"", ""List of terms associated with the color brown"", ""Orange-blacks"", ""Blackish oranges"", ""Orangeishblacks"", ""Brownness"", ""Orangeishblack"", ""Orangish-blacks"", ""Orangish blacks"", ""Pale Sandy Brown"", ""Blackish-orange"", ""Orangishblack"", ""Blackorange"", ""Brownishness"", ""Blackishoranges"", ""Brownish"", ""Orangish-black"", ""Black orange"", ""Orangish black"", ""Pullman brown"", ""Blackishorange"", ""Orange blacks"", ""Brown (colour)"", ""Black-orange"", ""Blackoranges"", ""Orangishblacks"", ""Dark brown"", ""Brown (color)"", ""Reddish brown"", ""Orangeblacks"", ""Brownly"", ""Orange black""]",False,0.0,0.6343,0.0003,0.6346,0.0158,0.2735,0.2893,0.6346,0.2893,0.924,5640.0,32607.0,140.67,38.4775
20260701_150109,100,random,44,,16,12400,At which sport has Indonesia won several medals including gold in each Summer Olympics from 1992-2008?,Badminton,"[""Rules of badminton"", ""Badders"", ""Badmitton"", ""Shuttler"", ""Badminton 1000 bc"", ""Badmington"", ""Badmitten"", ""Badminton players"", ""Badminton"", ""Badminton racquet"", ""🏸"", ""Badmiton"", ""History of badminton""]",True,0.0,0.7243,0.0003,0.7247,0.0147,0.2732,0.2878,0.7247,0.2878,1.0125,5640.0,32607.0,135.75,37.0848
20260701_150109,100,random,44,,17,13272,Who married Heidi Klum in May 2005?,Seal,"[""Seal (disambiguation)"", ""Seal (album)"", ""Sealed"", ""Seal""]",True,0.0,0.6651,0.0001,0.6653,0.015,0.2725,0.2875,0.6653,0.2875,0.9528,5640.0,32607.0,145.41,39.6244
20260701_150109,100,random,44,,18,10686,Who composed the ballet ‘Swan Lake’?,Tchaikovsky,"[""Tsjajkovskij"", ""Tchaicovski"", ""Piotr Czajkowski"", ""Piotr Il'yich Tchaikovsky"", ""Tchaicovksy"", ""Peter Illyich Tchaikovsky"", ""Tschaikovsky"", ""Tchaichovsky"", ""Tschaikovski"", ""Tschaikowsky"", ""Пётр Чайковский"", ""Piotr Tchaikovsky"", ""Piotr Ilyitch Tchaikovsky"", ""P. I Tschaikovsky"", ""Tschaikowski"", ""Pyotr Chaykovsky"", ""Tsjaikovskij"", ""Piotr Ilitsch Tschaikowski"", ""Petr Ilyich Tchaikovsky"", ""Peter Ilyitch Tschaikovsky"", ""Tchiachovski"", ""Tchaikovsky"", ""Пётр Чайко́вский"", ""Pjotr Ilych Tchaikovsky"", ""Tchaikovski"", ""Ilyich Tchaikovsky"", ""Peter Ilyich Tschaikowsky"", ""Pyotr Chaikovsky"", ""Piotr Iljicz Czajkowskij"", ""Tchaicovsky"", ""P I Tchaikovski"", ""Tjajkovskij"", ""Tchaikofski"", ""Peter Ilyich Tchiakovsky"", ""Pjotr Tšaikovski"", ""P I Tchaikovsky"", ""Piotr Ilich Tschaikowsky"", ""Tchaikofsky"", ""Pietr Tchaikowsky"", ""Tchaikovasky"", ""Peter Illich Tchaikovsky"", ""Pyotr Ilyich Tchaikowsky"", ""P. I. Tschaikovsky"", ""Pjotr Iljitsch Tschaikowsky"", ""Pjotr Iljitsch Tschaikowski"", ""Чайко́вский"", ""P. I. Tchaikovski"", ""Tchaikowsky"", ""Peter Tchaikovski"", ""P. I. Tchaikovsky"", ""Tchaikowski"", ""Petr Il’ic Cajkovskij"", ""Peter I. Tchaikovski"", ""Pyotr Il'ich Chaykovsky"", ""Pyotr Illich Tchaikovsky"", ""Pyotr Ilyich"", ""Pytor Il'yich Chaykovsky"", ""Pyotr Illych Tchaikovsky"", ""Peter Tschaikowsky"", ""Peter Illich Tschaikowsky"", ""Petr chaikovskiy"", ""Pëtr Ilyich Tchaikovsky"", ""Pjotr Tjajkovskij"", ""Peter Ilich Tchaikovsky"", ""Pyotr Il'yich Tchaikovsky"", ""Peter I. Tchaikovsky"", ""Pyotr Ilich Tchaikovsky"", ""Petr Il'ic Cajkovskij"", ""Pyotr Il’yich Tchaikovsky"", ""Pyotr Ilyich Chaykovsky"", ""Peter Tchaikovsky"", ""Peter Ilyich Tchaikovsky"", ""Peter Tschaikovsky"", ""Pëtr Il’ič Čajkovskij"", ""P.I. Tschaikovsky"", ""Tchaikovksy"", ""Tschaicowsky"", ""Tchicovski"", ""Čajkovskij"", ""Pyotr Tchaikowsky"", ""Piotr Iljitsch Tchaikowsky"", ""Pëtr Ilyich Chaikovsky"", ""Peter Ilyitch Tchaikovsky"", ""Peter I Tchaikovsky"", ""Pyotr Ilyich Tchaikovsky"", ""Pyotr Ilyich Tschaikovsky"", ""Pyotr Il’ich Chaykovsky"", ""Пётр Ильи́ч Чайко́вский"", ""Piotr Ilyich Tchaikovsky"", ""Pyotr Il'yich Chaikovsky"", ""Pyotr Tchaikovsky"", ""Чайковский""]",True,0.0,0.8184,0.0003,0.8188,0.0152,0.2728,0.288,0.8188,0.288,1.1067,5640.0,32607.0,144.98,39.5482
20260701_150109,100,random,44,,19,11740,"Whose official country residence is Dorneywood, Buckinghamshire?",Queen Elizabeth II,"[""Chancellor of the exchequer"", ""Chancellor of the Exchequer"", ""Chancellor Of the Exchequer Treasury"", ""Chancellor of the Exchquer"", ""The Chancellor of the Exchequer"", ""British Chancellor"", ""Chancellor of the Exchequer of England""]",False,0.0,0.6347,0.0003,0.635,0.0155,0.2737,0.2892,0.635,0.2892,0.9242,5640.0,32607.0,135.17,36.9903
20260701_150109,100,random,44,,20,2410,"""The song """"Have yourself a merry little Christmas"""" comes from which musical?""","""A Christmas Carol""","[""MEET ME IN ST LOUIS"", ""Meet Me In St. Louis"", ""Meet Me in St Louis"", ""Meet Me in St. Louis (film)"", ""Meet Me in St. Louis""]",False,0.0,0.6802,0.0003,0.6805,0.0147,0.2725,0.2872,0.6805,0.2872,0.9677,5640.0,32607.0,141.89,38.6634
20260701_150109,100,random,44,,21,11102,Which US artist married Lee Krasner in 1945?,Jackson Pollock,"[""Paul Jackson Pollock"", ""Pollock, Jackson"", ""Number 1 (painting)"", ""Jack the Dripper"", ""Lavender Mist"", ""Jackson pollock"", ""Jackson Polluck"", ""Jackson Pollock"", ""Jackson Pollack"", ""One: Number 31"", ""Number 1 (Jackson Pollock)"", ""Pollockian""]",True,0.0001,0.5018,0.0001,0.502,0.0146,0.2728,0.2874,0.502,0.2874,0.7894,5640.0,32607.0,163.97,44.7273
20260701_150109,100,random,44,,22,9264,What is the Great Smoo?,"The Great Smoo is a 100-mile (160 km) long, 10-mile (16 km) wide,","[""Cave (surname)"", ""A Cave"", ""CAVE"", ""Cave (video games)"", ""Cave (disambiguation)""]",False,0.0,0.4886,0.0001,0.4888,0.0147,0.2731,0.2879,0.4888,0.2879,0.7767,5640.0,32607.0,135.93,37.1288
20260701_150109,100,random,44,,23,5211,The flag of which European country is a blue-white-red horizontal tricolour with the coat of arms centred vertically but located left of centre horizontally?,Spain,"[""Сърбия"", ""Serubia"", ""ISO 3166-1:RS"", ""RS of Serbia"", ""Serbie"", ""Serbian state"", ""Performing arts of Serbia"", ""Serbia"", ""Srvija"", ""Србија"", ""Etymology of Serbia"", ""Република Србија"", ""Republika Srbija"", ""Republic of Serbia"", ""Serbia, Yugoslavia"", ""Srbija"", ""Serbo"", ""Largest cities of Serbia"", ""Szerbia""]",False,0.0,0.4709,0.0002,0.4711,0.0148,0.2741,0.2889,0.4711,0.2889,0.7601,5640.0,32607.0,157.38,43.1419
20260701_150109,100,random,44,,24,3670,"""What is the last name of """"Oprah""""?""",Winfrey,"[""Winfrey""]",True,0.0,0.7273,0.0003,0.7275,0.0148,0.272,0.2869,0.7275,0.2869,1.0144,5640.0,32607.0,149.03,40.5432
20260701_150109,100,random,44,,25,16744,Which acid is contained in Grapes?,Tartaric acid,"[""Tartaric acid"", ""2,3-dihydroxybutanedioic acid"", ""Threaric acid"", ""E334"", ""Tart flavor"", ""Dihydroxysuccinic acid"", ""Paratartaric acid"", ""Cream of tatar"", ""Wine Diamonds"", ""Tartaric Acid"", ""D-tartaric acid"", ""Tartaric crystals"", ""TARTARIC ACID"", ""Uvic acid"", ""L-tartaric acid"", ""C4H6O6"", ""Tartraric acid"", ""Mesotartaric acid"", ""(R,R)-tartrate"", ""2,3-dihydroxysuccinic acid"", ""Tartaric (acid)""]",True,0.0,0.4885,0.0003,0.4888,0.0149,0.2738,0.2887,0.4888,0.2887,0.7775,5640.0,32607.0,136.1,37.2625
20260701_150109,100,random,44,,26,2295,"Which is the most northerly of the islands of Japan? Its capital, Sapporo, has hosted the Winter Olympics.",Hokkaido,"[""Hokkaidou prefecture"", ""北海道"", ""Hokkaido region"", ""Bilkalberta"", ""Mosir"", ""Hokkaidō Prefecture"", ""Hokkaido Prefecture"", ""Hokkaidou"", ""JP-01"", ""Hokkaido Japan"", ""HOKKAIDO"", ""Hokkaidō, Japan"", ""Hokkaidoh prefecture"", ""Hokkaidoo"", ""Ezochi"", ""Hokkaidô, Japan"", ""Hokkaido, Japan"", ""Hokkaidoo prefecture"", ""Hokkai"", ""Hokkai-do"", ""Hokkaidoo region"", ""Beihaidao"", ""Hokkaidō region"", ""Bilk (drink)"", ""Hokaido"", ""Hokkaidō"", ""Hokkaido (Japan)"", ""Hokkaidou Prefecture"", ""Hokkaidô Prefecture"", ""Hokkaidô"", ""Hokkaido Island"", ""Hokkaidoh"", ""Jesso"", ""Hokkaidō prefecture"", ""Hokkaido"", ""Hokkaido prefecture""]",True,0.0,0.6954,0.0001,0.6956,0.0151,0.2721,0.2872,0.6956,0.2872,0.9828,5640.0,32607.0,140.12,38.1276
20260701_150109,100,random,44,,27,3100,"The inventors of Penicillin, Television, the Bank of England, the BBC, and the decimal point were?",The British,"[""Scottish (disambiguation)"", ""Scotish"", ""Scottish""]",False,0.0,0.4843,0.0003,0.4846,0.0149,0.272,0.287,0.4846,0.287,0.7716,5640.0,32607.0,148.7,40.4528
20260701_150109,100,random,44,,28,8847,In German towns and cities what is the S-Bahn,A fast train that runs on a separate track from the main line,"[""Fixed rail"", ""Rail-road"", ""Rail industry"", ""Wilkes-Barre and Harvey’s Lake Railroad"", ""Rail road"", ""Railroad Construction"", ""Rail service"", ""Rail network"", ""Rail-way"", ""Railway System"", ""Rail transportation"", ""Train travel"", ""Railways"", ""Passenger rail"", ""Trains and Railways"", ""Railroad"", ""Rail travel"", ""Train transportation"", ""Train transport"", ""RailTransport"", ""Railwaymen"", ""Rail system"", ""Railwayman"", ""Railway transport"", ""Railed vehicle"", ""Passenger rail transport"", ""Rail Transport"", ""Railroading"", ""Railway"", ""Railroad worker"", ""Rail (transport)"", ""Rail way"", ""Railroader"", ""Railway industry"", ""Railroads"", ""Railroad construction"", ""Rail transport"", ""Railway system""]",False,0.0,1.6482,0.0003,1.6485,0.0146,0.2735,0.288,1.6485,0.288,1.9366,5640.0,32607.0,125.45,34.309
20260701_150109,100,random,44,,29,10335,What are the flat treeless plains of Argentina called?,Pampas,"[""Pampas"", ""Pampa"", ""The Pampa"", ""Pampa grassland"", ""The Pampas""]",True,0.0,0.69,0.0003,0.6904,0.0156,0.2722,0.2877,0.6904,0.2877,0.9781,5640.0,32607.0,145.08,39.4861
20260701_150109,100,random,44,,30,3529,"""What latin phrase means """"unaccompanied"""" when applied to music?""","""a capella""","[""Acappella"", ""Acapella"", ""A'cappella"", ""A cappela"", ""A Cappella"", ""A-capella"", ""Contemporary a cappella"", ""A-Capela"", ""A capella"", ""Capella music"", ""Recorded A Cappella Review Board"", ""ACappela"", ""A Cappela"", ""Arcapella"", ""A-capela"", ""Accapella"", ""A Capella"", ""Acappela"", ""A cappellas"", ""A capela"", ""A-cappella"", ""A-Cappella"", ""A-Cappela"", ""In the church style"", ""ACappella"", ""A'capella"", ""ACapella"", ""Unaccompanied"", ""A cappella"", ""A-Capella"", ""A-cappela""]",True,0.0,0.4859,0.0003,0.4862,0.0154,0.2721,0.2875,0.4862,0.2875,0.7737,5640.0,32607.0,140.64,38.2624
20260701_150109,100,random,44,,31,9493,Carbon dioxide in solid form is called what?,Dry ice,"[""Cardice"", ""Dry-ice"", ""Dryice"", ""Dry ice"", ""Card ice"", ""Carbon dioxide ice"", ""Dry Ice""]",True,0.0001,0.7988,0.0003,0.7992,0.015,0.2733,0.2883,0.7992,0.2883,1.0875,5640.0,32607.0,140.41,38.3705
20260701_150109,100,random,44,,32,1146,What colour jumper does fictional character Rupert the Bear wear?,Blue.,"[""Red (colour)"", ""Rgb(255, 0, 0)"", ""Incarnadining"", ""Rauður"", ""Incarnadine"", ""Red (political adjective)"", ""FF0000"", ""Red Movement"", ""Red"", ""Red (Colour)"", ""Reddeners"", ""Reddest"", ""Reddened"", ""Redishly"", ""Firebrick red"", ""Reddens"", ""Reddener"", ""Color red"", ""Reddishness"", ""Redly"", ""Aztec red"", ""Red (color)"", ""(255, 0, 0)"", ""Raudur"", ""Color/red"", ""Redest"", ""Redishness"", ""Incarnadined"", ""Incarnadines"", ""Reddishly"", ""List of terms associated with the color red"", ""Redness""]",False,0.0,0.4618,0.0003,0.4621,0.015,0.2721,0.2871,0.4621,0.2871,0.7493,5640.0,32607.0,143.24,38.9782
20260701_150109,100,random,44,,33,11290,Which US actor played the title role in the television police drama ‘T J Hooker’?,William Shatner,"[""Gloria Rabinowitz"", ""Star Trek (Shatnerverse Novels)"", ""Shatastic"", ""William Shatner"", ""A Twist in the Tale (1998 TV series)"", ""Shatneresque"", ""The Shat"", ""Bill Shatner"", ""Shatnerian"", ""Nerine Kidd"", ""The Shatters"", ""Gloria Rand"", ""Willem shatner"", ""William Alan Shatner"", ""Shatner, William"", ""Will Shatner"", ""Shatnernator"", ""William Shatner SciFi DVD of the Month Club""]",True,0.0,1.6423,0.0003,1.6427,0.0151,0.2745,0.2895,1.6427,0.2895,1.9322,5640.0,32607.0,120.5,33.0726
20260701_150109,100,random,44,,34,12644,What animated character does Gene Kelly dance with in the film Anchors Aweigh?,The mermaid,"[""Jerry Mouse"", ""Jerry (Tom and Jerry)""]",False,0.0,0.6296,0.0003,0.6299,0.0158,0.2732,0.289,0.6299,0.289,0.9189,5640.0,32607.0,140.14,38.282
20260701_150109,100,random,44,,35,3139,"US veterinary pathologist Daniel Salmon (1850-1914) oversaw the discovery of what, named eponymously?",Salmonellosis,"[""Soul manela"", ""Soulmanila"", ""Salmanilla"", ""Salmonilla"", ""Salmonella Panama"", ""Sourmanila"", ""Soul manilla"", ""Salmanila"", ""Solmanilla"", ""Saulmanella"", ""Sour manella"", ""Samonella"", ""Saulmanela"", ""Sal manela"", ""Sourmanilla"", ""Saurmanilla"", ""Soul manila"", ""Saul manella"", ""Sol manella"", ""Salmanela"", ""Saulmanilla"", ""Salmonella"", ""Solmanila"", ""Sourmanela"", ""Soulmanela"", ""Soulmanella"", ""Sourmanella"", ""Sal manella"", ""Saul manela"", ""Saurmanila"", ""Sour manilla"", ""Saulmanila"", ""Sol manela"", ""Solmanella"", ""Salmonella tryphimurium"", ""Solmanela"", ""Saur manila"", ""Saul manila"", ""Saurmanela"", ""Salmanella"", ""Salmonela"", ""Salmonella phages"", ""Saur manella"", ""Soulmanilla"", ""Sour manila"", ""Sal manilla"", ""Sal manila"", ""Saur manela"", ""Salmonellae"", ""Saur manilla"", ""Saul manilla"", ""Sour manela"", ""Sol manilla"", ""Saurmanella"", ""Soul manella""]",False,0.0,0.4889,0.0003,0.4892,0.0155,0.2723,0.2878,0.4892,0.2878,0.7769,5640.0,32607.0,140.2,38.1731
20260701_150109,100,random,44,,36,15639,"Which popular dessert was invented at the Hungry Monk in Alfriston, Sussex?",Sticky Toffee Pudding,"[""SUSSEX POND""]",False,0.0,0.6481,0.0002,0.6483,0.0146,0.273,0.2876,0.6483,0.2876,0.9359,5640.0,32607.0,140.89,38.4625
20260701_150109,100,random,44,,37,15601,In which book of the bible is the story of Noah's Ark?,Genesis,"[""Génesis"", ""Genesis (Album)"", ""Genesis (song)"", ""Genisis"", ""Genesis (album)"", ""Book of Genesis (disambiguation)"", ""Genesis (film)"", ""Genesis"", ""Genesis (disambiguation)""]",True,0.0,0.706,0.0002,0.7063,0.016,0.2718,0.2877,0.7063,0.2877,0.994,5640.0,32607.0,141.91,38.5658
20260701_150109,100,random,44,,38,6244,What was the capital of West Germany from 1949 to 1990?,Bonn,"[""Castra Bonnensis"", ""Bonnsch (beer)"", ""Schwarzrheindorf/Vilich-Rheindorf"", ""Bönnsch (beer)"", ""Capital of West Germany"", ""UN/LOCODE:DEBON"", ""Bonn, Germany"", ""Schwarzrheindorf"", ""Bundesdorf"", ""Bonn"", ""Bonn am Rhein"", ""Bonna"", ""Boennsch (beer)"", ""Bonn (district)""]",True,0.0,0.5254,0.0002,0.5256,0.0156,0.2759,0.2915,0.5256,0.2915,0.8171,5640.0,32607.0,170.01,46.9004
20260701_150109,100,random,44,,39,6179,"Cardonagh, the most northerly town in Ireland is in which county?",Donegal,"[""Dun na nGall"", ""Donegal"", ""Donegal town"", ""DONEGAL"", ""Donegal, Ireland"", ""Dún na nGall"", ""Donegal Borough"", ""Donegal Town"", ""Donegal, ireland""]",True,0.0,0.421,0.0003,0.4213,0.015,0.2724,0.2875,0.4213,0.2875,0.7088,5640.0,32607.0,139.97,38.1314
20260701_150109,100,random,44,,40,4261,What colour is lapis lazuli?,Blue,"[""Blue"", ""Rgb(0, 0, 255)"", ""Orphan blue"", ""Slate Blue (color)"", ""Bluishness"", ""Dark Blue (color)"", ""Pale Blue"", ""Blue in human culture"", ""Blue (color)"", ""Police car blue"", ""Blue (Colour)"", ""Blueishness"", ""List of terms associated with the color blue"", ""Caspian blue"", ""Blue (colour)"", ""Light-blue"", ""Bluest"", ""Bluish"", ""Bluishly"", ""(0, 0, 255)"", ""Blueishly"", ""Bluer"", ""Blae"", ""Blueness""]",True,0.0,0.5836,0.0003,0.584,0.0147,0.2726,0.2874,0.584,0.2874,0.8714,5640.0,32607.0,149.14,40.6616
